step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
635,CASH_OUT,1363674.48,C1928734777,1363674.48,0.0,C31164156,0.0,1363674.48,1,0
163,CASH_OUT,111792.08,C1441782719,0.0,0.0,C2006261998,489457.83,601249.91,0,0
65,CASH_OUT,403975.39,C435979844,403975.39,0.0,C29687546,0.0,403975.39,1,0
501,CASH_OUT,824841.09,C1923690438,824841.09,0.0,C143683095,629645.26,1454486.34,1,0
550,CASH_OUT,85303.24,C2043137760,85303.24,0.0,C1330770993,0.0,85303.24,1,0
523,TRANSFER,951451.17,C2053342988,951451.17,0.0,C1967338222,0.0,0.0,1,0
361,TRANSFER,3421212.04,C398903352,3421212.04,0.0,C2067388128,0.0,0.0,1,0
101,TRANSFER,253793.28,C1375615484,253793.28,0.0,C1983479612,0.0,0.0,1,0
301,CASH_OUT,226303.53,C366168459,14939.0,0.0,C1095941535,0.0,226303.53,0,0
6,CASH_OUT,30521.02,C1813769162,30521.02,0.0,C1249547869,0.0,30521.02,1,0
300,CASH_OUT,158680.51,C2132362052,61272.0,0.0,C1916985654,18916.12,177596.63,0,0
206,TRANSFER,235750.53,C587951461,235750.53,0.0,C1789153045,0.0,0.0,1,0
19,CASH_OUT,65608.62,C812445128,37596.0,0.0,C917394455,0.0,65608.62,0,0
579,TRANSFER,150157.6,C1274544865,150157.6,0.0,C1571596943,0.0,0.0,1,0
282,CASH_OUT,22902.34,C669476400,30639.0,7736.66,C524566248,0.0,22902.34,0,0
93,CASH_OUT,3206623.39,C1011158272,3206623.39,0.0,C1883340818,3449811.9,6965506.67,1,0
265,CASH_OUT,415437.27,C1764187305,415437.27,0.0,C21991437,1355367.57,1770804.84,1,0
57,TRANSFER,157610.11,C207792334,157610.11,0.0,C912468991,0.0,0.0,1,0
286,CASH_OUT,2674794.22,C372999326,2674794.22,0.0,C2116300479,1380829.87,4055624.09,1,0
187,CASH_OUT,14503.02,C930023230,50483.0,35979.98,C752584093,481253.13,495756.14,0,0
439,TRANSFER,306419.73,C208491415,306419.73,0.0,C2131363055,0.0,0.0,1,0
100,CASH_OUT,28871.9,C475065631,28871.9,0.0,C1078858029,500205.51,529077.41,1,0
396,CASH_OUT,12830.01,C631987310,476110.11,463280.09,C1486723383,1871263.48,1884093.49,0,0
299,CASH_OUT,227312.42,C1702383536,0.0,0.0,C1724241647,978077.65,1205390.07,0,0
704,TRANSFER,1722892.9,C538400340,1722892.9,0.0,C1674262851,0.0,0.0,1,0
47,TRANSFER,667043.9,C1221718544,667043.9,0.0,C29028630,0.0,0.0,1,0
369,CASH_OUT,231978.48,C1281479981,231978.48,0.0,C412977644,0.0,231978.48,1,0
225,CASH_OUT,341416.21,C423077255,30271.0,0.0,C1379767601,245647.82,587064.03,0,0
69,TRANSFER,582571.87,C1164571434,582571.87,0.0,C895361185,0.0,0.0,1,0
350,CASH_OUT,207517.2,C396374568,207517.2,0.0,C2089777468,0.0,207517.2,1,0
145,TRANSFER,150245.05,C1581441429,150245.05,0.0,C528739527,0.0,0.0,1,0
24,CASH_OUT,327331.61,C1977842643,12319.22,0.0,C1633513193,2532848.95,2860180.56,0,0
299,CASH_OUT,462681.62,C2007967523,21081.0,0.0,C1088678035,0.0,462681.62,0,0
332,CASH_OUT,188148.04,C1536520055,1324.0,0.0,C1165232322,1872788.23,2060936.27,0,0
236,CASH_OUT,75708.87,C2107705166,75708.87,0.0,C1387152188,4816.38,80525.25,1,0
174,TRANSFER,1244224.16,C381361852,1244224.16,0.0,C1125303193,0.0,0.0,1,0
131,CASH_OUT,300568.69,C381985562,0.0,0.0,C1718506774,375898.9,676467.59,0,0
36,CASH_OUT,295065.08,C2120146582,5575.0,0.0,C1745806543,42565.01,337630.09,0,0
96,CASH_OUT,10000000.0,C333142995,10000000.0,0.0,C1990623385,841522.24,10841522.24,1,0
424,TRANSFER,1058602.68,C1952841743,1058602.68,0.0,C1842449646,0.0,0.0,1,0
366,CASH_OUT,769619.59,C87506936,769619.59,0.0,C770921525,32332.95,801952.54,1,0
522,CASH_OUT,142061.25,C1104220034,11346.0,0.0,C1449800349,349401.47,491462.72,0,0
334,TRANSFER,2886512.81,C1618691005,0.0,0.0,C1943443627,5088729.12,7975241.93,0,0
65,CASH_OUT,446032.95,C289101217,446032.95,0.0,C514505298,205977.41,652010.36,1,0
704,CASH_OUT,672812.53,C1360389351,672812.53,0.0,C1009791419,0.0,672812.53,1,0
546,CASH_OUT,385733.1,C456974463,595.0,0.0,C1073888038,5079.89,390812.99,0,0
18,CASH_OUT,11103.52,C1514685446,27425.0,16321.48,C1138547831,0.0,11103.52,0,0
349,CASH_OUT,1258706.84,C323473080,1258706.84,0.0,C56779001,1054367.91,2313074.75,1,0
619,TRANSFER,1289142.33,C235649723,1289142.33,0.0,C935439037,0.0,0.0,1,0
728,CASH_OUT,3846781.01,C2109752289,3846781.01,0.0,C154510923,46052.98,3892833.98,1,0
284,TRANSFER,80635.22,C26673468,9016.0,0.0,C1525484805,0.0,80635.22,0,0
232,CASH_OUT,570135.07,C1042329949,570135.07,0.0,C1463347457,3047426.94,3617562.01,1,0
381,CASH_OUT,191018.63,C2094036489,6007.11,0.0,C1386661991,495839.66,686858.29,0,0
137,TRANSFER,686517.68,C1068246502,12171.0,0.0,C706989250,917840.08,1604357.76,0,0
269,CASH_OUT,32527.0,C963027341,32527.0,0.0,C1041024093,77934.8,110461.8,1,0
183,CASH_OUT,27831.25,C136557957,9494.0,0.0,C434253962,278582.45,306413.7,0,0
367,CASH_OUT,972009.75,C961270274,972009.75,0.0,C1692249598,298095.31,1270105.06,1,0
718,TRANSFER,135289.71,C1736810162,135289.71,0.0,C1450998839,0.0,0.0,1,0
155,CASH_OUT,54527.16,C1870667526,0.0,0.0,C727161973,1958112.88,3287658.93,0,0
456,TRANSFER,760984.58,C1733734380,760984.58,0.0,C1612257977,0.0,0.0,1,0
372,CASH_OUT,45352.39,C2131115524,5558.0,0.0,C1549730496,255.0,45607.39,0,0
178,TRANSFER,763913.96,C604295926,763913.96,0.0,C1097845207,0.0,0.0,1,0
629,TRANSFER,892213.56,C203112109,892213.56,0.0,C1034010238,0.0,0.0,1,0
202,CASH_OUT,39276.6,C2037717605,0.0,0.0,C1142813082,881616.49,920893.09,0,0
37,CASH_OUT,75686.24,C623986599,101549.0,25862.76,C2142535980,0.0,75686.24,0,0
238,TRANSFER,10000000.0,C1028530067,15274773.52,5274773.52,C1390461904,0.0,0.0,1,0
18,TRANSFER,585143.12,C611926553,0.0,0.0,C1413033701,1622085.93,3577915.38,0,0
44,CASH_OUT,143812.1,C2037205375,21466.0,0.0,C260370904,1009776.85,1153588.95,0,0
85,CASH_OUT,167679.27,C2032147559,167679.27,0.0,C599607213,165580.61,333259.88,1,0
74,CASH_OUT,85637.08,C588765630,85637.08,0.0,C766485430,235137.06,320774.13,1,0
544,CASH_OUT,136855.62,C868384714,0.0,0.0,C110207329,487383.17,624238.79,0,0
285,CASH_OUT,223024.42,C775789056,0.0,0.0,C1984348997,2620779.09,2843803.52,0,0
283,TRANSFER,336183.82,C1194392713,33784.72,0.0,C151010287,1349374.04,1685557.86,0,0
260,CASH_OUT,81001.99,C2071801390,64612.62,0.0,C566807543,1777956.24,1858958.23,0,0
116,CASH_OUT,2066848.27,C170219617,2066848.27,0.0,C1752658199,0.0,2066848.27,1,0
125,TRANSFER,621569.61,C288917283,621569.61,0.0,C652970534,0.0,0.0,1,0
19,CASH_OUT,175469.49,C1844188042,0.0,0.0,C1135710936,595340.68,770810.17,0,0
311,TRANSFER,227624.3,C2064336595,227624.3,0.0,C1761158321,0.0,0.0,1,0
300,CASH_OUT,229474.91,C1495530562,343170.7,113695.79,C1941852520,2403039.06,2632513.98,0,0
306,CASH_OUT,175592.4,C687668753,12452.0,0.0,C1243305869,2987141.45,3162733.85,0,0
276,CASH_OUT,190337.21,C2048440721,0.0,0.0,C131715991,4364153.01,4554490.23,0,0
231,CASH_OUT,99278.56,C2088127883,0.0,0.0,C165302352,182134.24,281412.8,0,0
215,CASH_OUT,319887.08,C765034168,319887.08,0.0,C523904186,1373212.48,1693099.57,1,0
141,CASH_OUT,199063.76,C1307191944,0.0,0.0,C393390024,1945717.44,2144781.2,0,0
241,CASH_OUT,325470.07,C570536992,325470.07,0.0,C437423112,19771.15,345241.22,1,0
8,CASH_OUT,222.0,C1737727444,222.0,0.0,C588779235,24708.0,171647.35,1,0
379,TRANSFER,8317724.27,C2084166173,8317724.27,0.0,C1399946131,0.0,0.0,1,0
208,CASH_OUT,194372.67,C458587100,10203.0,0.0,C422522705,0.0,194372.67,0,0
349,CASH_OUT,248336.38,C644748821,0.0,0.0,C208067587,469961.99,718298.37,0,0
187,CASH_OUT,27111.26,C1114490317,252420.0,225308.74,C1429932653,0.0,27111.26,0,0
574,CASH_OUT,58863.89,C678401003,58863.89,0.0,C1491672544,37515.88,96379.78,1,0
282,CASH_OUT,39477.96,C236145442,10683.0,0.0,C1387664436,129842.68,169320.65,0,0
298,TRANSFER,89564.63,C1555653889,0.0,0.0,C35192984,1268198.08,1357762.71,0,0
420,TRANSFER,1464160.5,C1237202508,1464160.5,0.0,C1801696531,0.0,0.0,1,0
36,CASH_OUT,102154.44,C1112069842,0.0,0.0,C42014588,433418.4,535572.84,0,0
139,TRANSFER,11653.98,C1377280897,11653.98,0.0,C1616326954,0.0,0.0,1,0
375,TRANSFER,1073846.24,C446093609,104030.0,0.0,C463826132,4840727.98,5914574.22,0,0
72,CASH_OUT,730574.39,C1283613009,730574.39,0.0,C1291527211,183897.18,914471.57,1,0
140,TRANSFER,4400457.84,C1584907362,4400457.84,0.0,C1968032236,0.0,0.0,1,0
403,TRANSFER,321220.35,C1861359960,0.0,0.0,C530954779,9724478.94,10045699.29,0,0
132,CASH_OUT,768520.15,C1376162995,768520.15,0.0,C471258515,218306.5,986826.65,1,0
167,TRANSFER,251140.96,C1404051898,251140.96,0.0,C2011208491,0.0,0.0,1,0
373,CASH_OUT,281297.95,C1170735993,0.0,0.0,C1594749290,1046264.02,1327561.98,0,0
138,CASH_OUT,165912.83,C1497850563,50326.0,0.0,C1866226652,858288.4,1024201.22,0,0
368,CASH_OUT,1050635.77,C692473423,1050635.77,0.0,C52022125,150217.9,1200853.67,1,0
209,TRANSFER,268076.59,C1202441415,0.0,0.0,C828462865,1043749.64,1311826.23,0,0
161,CASH_OUT,1533798.48,C1966768785,1533798.48,0.0,C1610140948,419107.42,1952905.9,1,0
140,CASH_OUT,20458.82,C576803410,441754.0,421295.18,C1038460889,0.0,20458.82,0,0
251,CASH_OUT,63713.01,C296209984,0.0,0.0,C1331310603,566048.24,629761.25,0,0
162,CASH_OUT,112577.15,C1255099865,464.0,0.0,C579203723,4322019.23,4434596.38,0,0
401,CASH_OUT,11771.59,C1939283062,0.0,0.0,C1389166892,99321.38,111092.98,0,0
406,CASH_OUT,4737833.35,C450630495,4737833.35,0.0,C1565281210,11580904.9,16318738.25,1,0
572,CASH_OUT,161016.65,C1403093345,161016.65,0.0,C1655653682,92806.24,253822.89,1,0
421,CASH_OUT,10000000.0,C1162717928,10000000.0,0.0,C2053317483,0.0,10000000.0,1,0
39,TRANSFER,280001.49,C1380876348,0.0,0.0,C258274426,304237.98,584239.47,0,0
600,CASH_OUT,7363709.23,C1402128249,7363709.23,0.0,C734547406,0.0,7363709.23,1,0
180,TRANSFER,714928.97,C715530335,10457.0,0.0,C772456947,863498.37,1578427.34,0,0
325,TRANSFER,252748.1,C2048961323,7730.0,0.0,C1508466053,0.0,252748.1,0,0
374,CASH_OUT,363353.1,C981502492,147219.0,0.0,C958753298,177470.0,540823.1,0,0
154,CASH_OUT,58109.31,C1505659851,24158.0,0.0,C924322965,361993.41,420102.72,0,0
741,CASH_OUT,144945.34,C1092829426,144945.34,0.0,C716019997,0.0,144945.34,1,0
472,TRANSFER,653983.93,C951821221,653983.93,0.0,C1535144828,0.0,0.0,1,0
393,CASH_OUT,172471.76,C202126818,0.0,0.0,C900608348,1541477.63,1713949.4,0,0
599,CASH_OUT,697652.19,C525332460,697652.19,0.0,C317265884,0.0,697652.19,1,0
183,CASH_OUT,32326.14,C1768875281,41028.0,8701.86,C816578106,403435.8,435761.94,0,0
321,CASH_OUT,526787.54,C17858706,526787.54,0.0,C756639057,2422.53,563605.43,1,0
36,CASH_OUT,184135.54,C340662541,0.0,0.0,C1503030063,389677.13,573812.68,0,0
186,CASH_OUT,8607089.62,C432288416,8607089.62,0.0,C333863007,457121.57,9064211.19,1,0
372,CASH_OUT,159144.63,C1940382161,106094.0,0.0,C775194977,0.0,1398.25,0,0
608,CASH_OUT,388171.95,C1228945957,388171.95,0.0,C1532344738,0.0,388171.95,1,0
373,CASH_OUT,256741.96,C468103263,22223.0,0.0,C2112958625,103687.39,360429.35,0,0
350,CASH_OUT,151937.87,C514802754,0.0,0.0,C1479746116,2378031.12,2529968.99,0,0
415,CASH_OUT,1675153.28,C2137951962,1675153.28,0.0,C309573869,12832.26,1687985.53,1,0
629,CASH_OUT,8488865.83,C1770565614,8488865.83,0.0,C863370612,0.0,8488865.83,1,0
477,TRANSFER,338293.14,C958803448,338293.14,0.0,C229298168,0.0,0.0,1,0
304,CASH_OUT,231177.13,C873065254,0.0,0.0,C1990820590,452795.98,683973.11,0,0
302,CASH_OUT,249445.02,C1195902469,161982.0,0.0,C505685479,19605690.27,19855135.3,0,0
276,CASH_OUT,216949.16,C2019405743,0.0,0.0,C1304248320,646817.0,863766.16,0,0
372,CASH_OUT,355543.35,C2006993456,0.0,0.0,C1786758337,4801323.81,5156867.16,0,0
596,CASH_OUT,381247.3,C611134778,381247.3,0.0,C686935058,392496.79,773744.09,1,0
249,CASH_OUT,263648.05,C1983009160,5563.48,0.0,C456838402,1086592.59,1350240.64,0,0
397,CASH_OUT,86211.59,C382717176,2988.0,0.0,C2117728567,33833.98,120045.57,0,0
55,TRANSFER,167715.53,C5594712,167715.53,0.0,C69798076,0.0,0.0,1,0
563,CASH_OUT,217190.26,C1116571891,63168.0,0.0,C1266361262,490792.98,707983.24,0,0
388,TRANSFER,6703831.4,C1227628504,6703831.4,0.0,C1056406503,0.0,0.0,1,0
284,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,1,0
42,CASH_OUT,114938.93,C798706720,20968.0,0.0,C456920797,1845467.02,1960405.95,0,0
161,CASH_OUT,117102.18,C971699142,3710.0,0.0,C325297518,1546274.29,1663376.47,0,0
534,TRANSFER,492896.75,C1728027611,492896.75,0.0,C1170151190,0.0,0.0,1,0
688,CASH_OUT,146293.62,C559453824,0.0,0.0,C2039554838,196837.69,343131.31,0,0
101,CASH_OUT,2222544.0,C1196507516,2222544.0,0.0,C1496380415,134545.99,2357089.98,1,0
6,CASH_OUT,33332.86,C685428529,33332.86,0.0,C1626759869,31002.0,0.0,1,0
565,TRANSFER,112958.85,C527712265,112958.85,0.0,C1783916245,0.0,0.0,1,0
81,TRANSFER,2737766.8,C1263150351,2737766.8,0.0,C61517319,0.0,0.0,1,0
349,TRANSFER,599470.19,C1640417663,28414.0,0.0,C1828676413,5696.53,605166.72,0,0
350,CASH_OUT,163851.91,C2038970023,10769.0,0.0,C725620742,2855393.06,3019244.97,0,0
262,TRANSFER,340936.99,C1355922572,340936.99,0.0,C1385531545,0.0,0.0,1,0
658,CASH_OUT,619824.64,C989559547,619824.64,0.0,C537664657,1420676.78,2040501.42,1,0
140,TRANSFER,53782.87,C1245242026,53782.87,0.0,C1270286855,0.0,0.0,1,0
416,TRANSFER,149883.7,C1450823925,0.0,0.0,C2008120813,300193.74,450077.45,0,0
403,TRANSFER,196254.03,C828932813,196254.03,0.0,C1502933385,0.0,0.0,1,0
311,TRANSFER,3176563.21,C1267027547,0.0,0.0,C136999064,13253579.56,16430142.77,0,0
586,CASH_OUT,282469.26,C1455311545,3538.0,0.0,C47246803,513809.61,796278.87,0,0
174,CASH_OUT,250223.24,C598087095,250223.24,0.0,C900560128,1626694.65,1876917.89,1,0
351,CASH_OUT,63.8,C1861878353,63.8,0.0,C958479953,0.0,63.8,1,0
507,TRANSFER,244153.94,C1613024092,244153.94,0.0,C1699421282,0.0,0.0,1,0
262,CASH_OUT,204301.57,C847460194,25449.0,0.0,C1588883076,244406.29,448707.86,0,0
716,TRANSFER,921393.95,C1878448827,921393.95,0.0,C765829328,0.0,0.0,1,0
396,TRANSFER,59996.12,C1938899713,59996.12,0.0,C1743910268,0.0,0.0,1,0
355,CASH_OUT,39938.5,C834247691,0.0,0.0,C1078018925,603459.63,643398.13,0,0
302,TRANSFER,95283.02,C1379628342,0.0,0.0,C1254893565,8072091.03,8167374.05,0,0
325,CASH_OUT,242057.14,C1231812319,10290.0,0.0,C1108269757,0.0,242057.14,0,0
41,CASH_OUT,176183.68,C287006,7069.0,0.0,C899699848,0.0,176183.68,0,0
212,CASH_OUT,157433.36,C1442794887,0.0,0.0,C1959479370,1736054.57,1893487.94,0,0
565,CASH_OUT,233590.94,C272539976,0.0,0.0,C874544599,371548.86,605139.8,0,0
250,CASH_OUT,0.0,C521393327,0.0,0.0,C480398193,0.0,0.0,1,0
36,TRANSFER,488862.79,C2140299224,0.0,0.0,C624794830,2424877.14,2913739.93,0,0
44,CASH_OUT,16225.81,C831519575,205571.0,189345.19,C2047987632,439992.32,456218.13,0,0
402,CASH_OUT,388570.51,C1531858447,0.0,0.0,C714043066,716301.45,1104871.96,0,0
637,TRANSFER,107246.03,C1311270979,107246.03,0.0,C1050312634,0.0,0.0,1,0
285,CASH_OUT,117611.67,C1254089543,0.0,0.0,C1555244133,844504.71,962116.37,0,0
306,TRANSFER,177207.18,C214167340,8044.0,0.0,C431429883,427877.18,605084.36,0,0
235,CASH_OUT,224879.97,C1542371198,0.0,0.0,C1106997102,723702.1,948582.08,0,0
521,CASH_OUT,28835.93,C602933297,28835.93,0.0,C950801074,263633.63,292469.56,1,0
160,TRANSFER,1284959.39,C1764461949,1284959.39,0.0,C160976870,0.0,0.0,1,0
16,CASH_OUT,157298.24,C1661247757,21593.0,0.0,C567213165,1504135.48,1661433.72,0,0
15,CASH_OUT,158421.89,C1963545413,588557.35,430135.46,C1147435453,692239.54,1124482.45,0,0
728,CASH_OUT,119143.75,C1983324612,119143.75,0.0,C1263469506,131451.57,250595.32,1,0
403,TRANSFER,108560.06,C1798273837,108560.06,0.0,C1904675191,0.0,0.0,1,0
371,TRANSFER,446899.11,C283870134,0.0,0.0,C1435777690,10756060.95,11202960.06,0,0
4,CASH_OUT,86070.17,C1699873763,86070.17,0.0,C560041895,0.0,86070.17,1,0
48,TRANSFER,561374.78,C796147836,561374.78,0.0,C723898004,0.0,0.0,1,0
210,CASH_OUT,218965.43,C1854957631,30813.0,0.0,C1382563587,112563.81,331529.24,0,0
358,CASH_OUT,10358.27,C2109337236,10358.27,0.0,C692561048,0.0,10358.27,1,0
254,CASH_OUT,103789.9,C1479115467,0.0,0.0,C145586052,697380.87,801170.77,0,0
60,CASH_OUT,581421.85,C1175189548,581421.85,0.0,C340833561,407848.96,989270.81,1,0
563,CASH_OUT,130963.65,C238339618,20903.0,0.0,C2113330798,0.0,130963.65,0,0
353,CASH_OUT,166967.55,C1175202990,0.0,0.0,C387672535,882093.17,1049060.72,0,0
608,CASH_OUT,136331.05,C1640378409,136331.05,0.0,C2070347886,0.0,136331.05,1,0
462,TRANSFER,1433038.32,C1474789260,1433038.32,0.0,C991335856,0.0,0.0,1,0
181,CASH_OUT,125146.5,C1058185125,0.0,0.0,C1554622120,11478464.5,11603611.0,0,0
209,TRANSFER,7044227.89,C16402858,7044227.89,0.0,C2025262313,0.0,0.0,1,0
437,TRANSFER,4716.08,C316065946,4716.08,0.0,C900839253,0.0,0.0,1,0
15,CASH_OUT,337285.46,C2129407215,40246.0,0.0,C700689755,5333179.73,5981679.56,0,0
397,CASH_OUT,40433.84,C1570947686,40433.84,0.0,C264905244,138722.95,179156.79,1,0
11,TRANSFER,2057137.91,C1565278719,11027.0,0.0,C1054868486,20167.44,2077305.35,0,0
499,CASH_OUT,488243.65,C1968880739,488243.65,0.0,C897542866,0.0,488243.65,1,0
209,CASH_OUT,286189.96,C1088143941,0.0,0.0,C233232172,321571.7,607761.66,0,0
452,TRANSFER,7578130.45,C1538555812,7578130.45,0.0,C1230453143,0.0,0.0,1,0
72,CASH_OUT,3786438.03,C1706727269,3786438.03,0.0,C98727471,84013.26,3870451.29,1,0
437,CASH_OUT,4716.08,C1530035087,4716.08,0.0,C2051847630,551191.68,555907.76,1,0
227,CASH_OUT,271826.97,C1486436872,0.0,0.0,C2006129165,668925.52,940752.49,0,0
47,TRANSFER,202978.65,C1932446672,0.0,0.0,C966173999,2122336.55,2325315.19,1,0
346,CASH_OUT,55667.64,C10230970,925.0,0.0,C1629923962,165700.89,221368.53,0,0
544,CASH_OUT,72946.05,C2025683472,30833.0,0.0,C1011870325,129292.99,202239.03,0,0
199,CASH_OUT,295054.68,C1250562537,295054.68,0.0,C728515752,0.0,295054.68,1,0
686,TRANSFER,160088.68,C489042260,160088.68,0.0,C1106727089,0.0,0.0,1,0
581,CASH_OUT,121142.75,C333294363,121142.75,0.0,C1007502617,86601.5,207744.25,1,0
374,TRANSFER,1968431.0,C1366764100,1968431.0,0.0,C932961272,0.0,0.0,1,0
354,CASH_OUT,378083.12,C550769720,51012.0,0.0,C522306885,0.0,378083.12,0,0
329,CASH_OUT,312590.58,C2084368461,0.0,0.0,C411203903,1341535.22,1654125.8,0,0
17,CASH_OUT,61309.43,C1908173217,107516.0,46206.57,C771955706,0.0,61309.43,0,0
44,CASH_OUT,73575.44,C657879874,492.0,0.0,C1413787951,0.0,73575.44,0,0
21,CASH_OUT,23292.3,C1861214292,0.0,0.0,C1834461593,392364.62,415656.92,1,0
250,CASH_OUT,325496.21,C9888139,0.0,0.0,C183685866,3505932.46,3831428.67,0,0
155,CASH_OUT,121267.43,C1200696857,31096.0,0.0,C154039932,190930.38,312197.81,0,0
613,TRANSFER,170486.7,C1201464537,170486.7,0.0,C1785940596,0.0,0.0,1,0
732,CASH_OUT,417129.11,C1251324485,417129.11,0.0,C1197787455,683101.34,1100230.45,1,0
141,CASH_OUT,455372.54,C876504183,455372.54,0.0,C1536498682,316179.07,771551.61,1,0
141,CASH_OUT,205588.21,C1447817958,0.0,0.0,C1207898351,1028258.99,1233847.2,0,0
649,TRANSFER,733119.42,C881360677,733119.42,0.0,C41986446,0.0,0.0,1,0
240,CASH_OUT,343818.42,C774060099,0.0,0.0,C254036027,1099775.75,1443594.17,0,0
167,CASH_OUT,279728.8,C1078571218,279728.8,0.0,C2093453750,707165.63,986894.43,1,0
99,TRANSFER,1515291.19,C1575226124,1515291.19,0.0,C1023961494,0.0,0.0,1,0
235,CASH_OUT,122492.51,C1146127011,10230.0,0.0,C1136928710,0.0,122492.51,0,0
617,CASH_OUT,187975.47,C171290738,11184.0,0.0,C313858251,0.0,187975.47,0,0
387,CASH_OUT,10000000.0,C866227621,10000000.0,0.0,C1759432374,0.0,10000000.0,1,0
267,CASH_OUT,37669.14,C689652584,37669.14,0.0,C1429618952,30613.05,68282.19,1,0
373,TRANSFER,1280372.09,C1616168153,260.0,0.0,C710169327,43603.21,1323975.3,0,0
248,TRANSFER,10000000.0,C356177155,14011314.1,4011314.1,C803181313,0.0,0.0,1,0
332,CASH_OUT,44033.01,C398895647,5641.57,0.0,C1220500572,186090.91,230123.92,0,0
180,CASH_OUT,262497.77,C1201231476,0.0,0.0,C1872740793,271245.59,533743.36,0,0
305,CASH_OUT,118952.99,C1361880625,0.0,0.0,C1909021231,576241.02,695194.0,0,0
20,CASH_OUT,139084.55,C1979651242,5064.0,0.0,C196830887,0.0,139084.55,0,0
563,CASH_OUT,25529.76,C1146878331,25529.76,0.0,C1153941405,9798.98,35328.74,1,0
16,CASH_OUT,59819.28,C2140955785,0.0,0.0,C1090825814,960075.04,1019894.31,0,0
457,TRANSFER,879136.17,C2075685093,879136.17,0.0,C1475814137,0.0,0.0,1,0
140,CASH_OUT,144884.72,C926869967,100283.0,0.0,C1166364767,3307636.24,3452520.96,0,0
323,CASH_OUT,292626.19,C587801412,34801.0,0.0,C1169019722,22682.58,315308.78,0,0
280,CASH_OUT,249953.77,C1758717340,21606.0,0.0,C1933398647,146.0,250099.77,0,0
250,TRANSFER,177217.55,C1034306839,177217.55,0.0,C1979293202,0.0,0.0,1,0
41,CASH_OUT,34416.91,C201747337,0.0,0.0,C494845714,4545416.21,5111575.37,0,0
572,CASH_OUT,1068952.42,C1861810254,1068952.42,0.0,C755630552,0.0,1068952.42,1,0
207,CASH_OUT,176584.14,C959777696,0.0,0.0,C289909769,575708.31,752292.45,0,0
20,CASH_OUT,188662.8,C21013522,0.0,0.0,C751413576,5995998.93,6184661.72,0,0
308,CASH_OUT,44519.46,C1627467552,38999.0,0.0,C2108813414,0.0,44519.46,0,0
379,TRANSFER,2983996.6,C491418989,2983996.6,0.0,C2053136767,0.0,0.0,1,0
327,CASH_OUT,146729.67,C661431090,146729.67,0.0,C249687884,0.0,146729.67,1,0
403,TRANSFER,1142081.18,C230323034,51477.0,0.0,C1641021151,54739.63,1196820.81,0,0
159,CASH_OUT,49427.97,C1882283147,51889.0,2461.03,C1409060349,555781.24,605209.21,0,0
19,CASH_OUT,81511.43,C1348729146,41151.0,0.0,C1183443409,773163.0,854674.43,0,0
479,CASH_OUT,6669495.34,C155884105,6669495.34,0.0,C52395788,251579.17,6921074.51,1,0
303,TRANSFER,199870.29,C37736433,199870.29,0.0,C279131656,0.0,0.0,1,0
694,CASH_OUT,234856.64,C1002995008,0.0,0.0,C418148489,328873.14,563729.78,0,0
690,CASH_OUT,286619.96,C1524926095,12301.0,0.0,C1920522237,3106864.65,3393484.61,0,0
74,TRANSFER,59813.61,C1934910898,59813.61,0.0,C547328121,0.0,0.0,1,0
399,CASH_OUT,577426.35,C766165130,56131.0,0.0,C421349852,696035.62,1273461.97,0,0
328,TRANSFER,474467.2,C1221668517,474467.2,0.0,C2134508873,0.0,0.0,1,0
33,CASH_OUT,201129.73,C830233178,0.0,0.0,C532809155,292769.41,560879.46,0,0
275,CASH_OUT,4162555.99,C877487404,4162555.99,0.0,C1753867292,147043.26,4309599.25,1,0
379,CASH_OUT,104833.78,C874718618,26018.0,0.0,C2130588644,559566.29,664400.07,0,0
225,CASH_OUT,80596.39,C206371286,0.0,0.0,C420394616,735884.71,816481.09,0,0
38,CASH_OUT,174966.35,C1404806686,0.0,0.0,C768027078,705909.14,880875.49,0,0
134,CASH_OUT,198633.99,C27300931,70865.83,0.0,C2009456235,249192.44,447826.44,0,0
20,CASH_OUT,212789.57,C139104953,0.0,0.0,C2060815346,436196.22,648985.8,0,0
281,CASH_OUT,36504.95,C1929332394,33749.0,0.0,C476466025,0.0,36504.95,0,0
321,CASH_OUT,261902.37,C1673580642,0.0,0.0,C678263163,1160510.85,1422413.22,0,0
154,CASH_OUT,307627.9,C1697111879,10411.0,0.0,C1356758864,0.0,307627.9,0,0
321,CASH_OUT,120873.33,C2137227044,0.0,0.0,C589701797,137795.35,258668.68,0,0
26,TRANSFER,1646181.09,C700083141,1646181.09,0.0,C1359428492,0.0,0.0,1,0
379,CASH_OUT,246322.48,C884643612,9692.0,0.0,C1233518824,197290.96,443613.45,0,0
503,TRANSFER,993088.06,C1645429111,993088.06,0.0,C1386808946,0.0,0.0,1,0
691,CASH_OUT,84174.31,C503145512,84174.31,0.0,C893760523,0.0,84174.31,1,0
402,CASH_OUT,116922.63,C2067546715,0.0,0.0,C605355480,1346554.02,1463476.65,0,0
157,CASH_OUT,4738282.28,C751624512,4738282.28,0.0,C320991755,0.0,4738282.28,1,0
