step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
226,TRANSFER,195708.55,C856130608,195708.55,0.0,C1715093680,0.0,0.0,1,0
401,CASH_OUT,147560.96,C567337609,11514.0,0.0,C456568699,384773.36,532334.32,0,0
169,CASH_OUT,978261.98,C963556658,978261.98,0.0,C1776769189,713151.13,1691413.11,1,0
349,CASH_OUT,216579.92,C2020971534,0.0,0.0,C976018475,1527222.95,1743802.87,0,0
39,CASH_OUT,150621.29,C1371644633,9020.0,0.0,C770340456,354599.99,799694.75,0,0
131,CASH_OUT,224851.16,C1938408470,6733.0,0.0,C2043162242,0.0,224851.16,0,0
546,TRANSFER,105097.16,C41608153,105097.16,0.0,C119014048,0.0,0.0,1,0
692,TRANSFER,701697.49,C949298943,701697.49,0.0,C30912856,0.0,0.0,1,0
96,CASH_OUT,8267760.5,C1847166254,8267760.5,0.0,C1601872168,434210.21,8701970.72,1,0
137,CASH_OUT,1010857.38,C1536697892,1010857.38,0.0,C74013301,0.0,1010857.38,1,0
280,TRANSFER,475854.04,C881015352,475854.04,0.0,C1335953654,0.0,0.0,1,0
331,CASH_OUT,163496.56,C1224213481,37298.0,0.0,C1173995865,63458.47,226955.03,0,0
644,CASH_OUT,513610.51,C786682293,513610.51,0.0,C995315551,954248.26,1467858.76,1,0
373,CASH_OUT,152314.49,C1045010197,152314.49,0.0,C1827976569,144953.35,297267.84,1,0
386,TRANSFER,10000000.0,C1499124218,21975271.77,11975271.77,C430952051,0.0,0.0,1,0
198,TRANSFER,7197532.27,C470813600,7197532.27,0.0,C931720815,0.0,0.0,1,0
331,CASH_OUT,200077.49,C1462654940,0.0,0.0,C690298347,828402.77,1028480.26,0,0
15,CASH_OUT,248056.41,C1055229266,248056.41,0.0,C1689170857,0.0,201427.47,1,0
168,CASH_OUT,7513581.46,C1768255591,7513581.46,0.0,C610130308,1190957.66,8704539.12,1,0
34,CASH_OUT,229747.02,C1977611222,119181.0,0.0,C316394622,0.0,229747.02,0,0
94,TRANSFER,2329428.85,C319889168,0.0,0.0,C250012975,2910509.88,5239938.74,0,0
394,CASH_OUT,218057.03,C1832149609,31449.0,0.0,C1295561030,60745.37,278802.41,0,0
302,CASH_OUT,1788729.73,C446736927,1788729.73,0.0,C1581175229,109598.5,1898328.23,1,0
135,TRANSFER,60646.82,C16325193,60646.82,0.0,C1142308678,0.0,0.0,1,0
205,TRANSFER,96640.12,C1573553725,96640.12,0.0,C74177098,0.0,0.0,1,0
327,CASH_OUT,283797.56,C771857352,24869.0,0.0,C1933766809,6612948.45,6896746.0,0,0
117,CASH_OUT,16671.29,C93029776,16671.29,0.0,C13750897,794922.06,811593.35,1,0
390,TRANSFER,964544.37,C1375978020,964544.37,0.0,C629649964,0.0,0.0,1,0
469,CASH_OUT,6484526.8,C370286354,6484526.8,0.0,C1781740019,200765.69,6685292.49,1,0
153,TRANSFER,106497.79,C329407524,0.0,0.0,C906189534,958180.66,1064678.45,0,0
257,CASH_OUT,123589.48,C1442938166,10876.0,0.0,C1333549445,1579441.71,1703031.2,0,0
58,TRANSFER,378688.65,C801354252,378688.65,0.0,C388808912,0.0,0.0,1,0
183,CASH_OUT,150522.44,C611778216,80928.0,0.0,C439668601,0.0,150522.44,0,0
326,CASH_OUT,6546019.0,C1776150191,6546019.0,0.0,C562081008,1342360.08,14782044.54,1,0
147,CASH_OUT,522343.83,C1605191910,522343.83,0.0,C201338913,3135268.16,3657611.99,1,0
43,CASH_OUT,21987.0,C983847519,21987.0,0.0,C868283274,123690.93,145677.94,1,0
14,CASH_OUT,65488.05,C1137669976,65488.05,0.0,C1526507740,0.0,65488.05,1,0
138,CASH_OUT,74148.47,C2102354383,155135.0,80986.53,C1785708288,2423293.98,2497442.44,0,0
284,TRANSFER,3771966.26,C2060338232,0.0,0.0,C1059258255,4413233.13,8185199.39,0,0
159,CASH_OUT,209212.47,C1076120767,1309.0,0.0,C174618428,0.0,209212.47,0,0
668,TRANSFER,4022098.69,C1924819365,4022098.69,0.0,C295800358,0.0,0.0,1,0
170,TRANSFER,7246962.16,C622490191,7246962.16,0.0,C1928486758,0.0,0.0,1,0
658,TRANSFER,24522.52,C465687817,24522.52,0.0,C765570809,0.0,0.0,1,0
356,CASH_OUT,68643.89,C921539871,0.0,0.0,C1052504578,78659.44,147303.34,0,0
15,TRANSFER,1047306.66,C1046428274,0.0,0.0,C1321139761,3741776.68,4563446.47,0,0
668,TRANSFER,7539165.76,C64015154,7539165.76,0.0,C1744865437,0.0,0.0,1,0
302,CASH_OUT,143596.04,C1065121832,0.0,0.0,C430361331,218725.16,362321.19,0,0
92,TRANSFER,19742.71,C199871794,19742.71,0.0,C1396988344,0.0,0.0,1,0
190,CASH_OUT,74426.61,C815786065,1054.0,0.0,C1640394225,145627.59,220054.19,0,0
592,CASH_OUT,101850.29,C676356028,266117.0,164266.71,C554055879,182084.26,283934.54,0,0
475,CASH_OUT,9511.69,C1550140499,9511.69,0.0,C119015629,745613.01,755124.7,1,0
401,CASH_OUT,157551.1,C1010314011,57562.0,0.0,C481295360,198929.39,356480.48,0,0
253,CASH_OUT,106013.84,C853540478,31371.0,0.0,C110663759,1163905.21,1269919.06,0,0
187,CASH_OUT,152059.24,C1802626988,0.0,0.0,C2106861792,5295357.41,5447416.65,0,0
518,CASH_OUT,22048.19,C286737908,22048.19,0.0,C1676953469,0.0,22048.19,1,0
13,TRANSFER,6188514.81,C135832352,6188514.81,0.0,C2009346140,0.0,0.0,1,0
206,CASH_OUT,152773.09,C1816783360,332240.0,179466.91,C1846761265,0.0,152773.09,0,0
510,TRANSFER,3178881.71,C1447355548,3178881.71,0.0,C110798588,0.0,0.0,1,0
347,CASH_OUT,113187.2,C1023954076,478.0,0.0,C1151402835,15118.35,128305.55,0,0
299,CASH_OUT,13123.16,C1783997896,0.0,0.0,C2052866152,59628.67,72751.83,0,0
41,CASH_OUT,82326.35,C1469948354,19563.0,0.0,C66898307,155427.56,237753.92,0,0
316,TRANSFER,1825908.12,C1739433736,1825908.12,0.0,C988790876,0.0,0.0,1,0
331,CASH_OUT,420330.71,C932539468,420330.71,0.0,C1435443699,99227.28,519557.99,1,0
329,CASH_OUT,330339.34,C1803432747,0.0,0.0,C67943092,1559379.9,1889719.24,0,0
252,CASH_OUT,148611.31,C1223905200,0.0,0.0,C770697277,208410.61,357021.92,0,0
404,CASH_OUT,932691.0,C1397478591,932691.0,0.0,C1283620500,93390.82,1026081.82,1,0
139,CASH_OUT,46197.18,C1812348895,133710.0,87512.82,C1933965693,7191240.04,7237437.22,0,0
284,CASH_OUT,101951.89,C918980443,0.0,0.0,C206190909,8430731.97,8533098.75,0,0
19,CASH_OUT,76626.31,C1680207510,151855.0,75228.69,C755566277,0.0,76626.31,0,0
176,CASH_OUT,351332.16,C1071813500,351332.16,0.0,C2129197098,0.0,351332.16,1,0
34,TRANSFER,1039039.88,C67674111,17844.0,0.0,C2090380035,31036.0,1392790.7,0,0
187,TRANSFER,128669.75,C1069422690,0.0,0.0,C107352051,1013335.49,1142005.24,0,0
460,TRANSFER,2059980.16,C1506089450,2059980.16,0.0,C1564280287,0.0,0.0,1,0
166,CASH_OUT,22506.49,C1327789783,11731.0,0.0,C218757935,3171.54,25678.03,0,0
342,TRANSFER,253261.36,C293823168,253261.36,0.0,C1902597722,0.0,0.0,1,0
18,CASH_OUT,209421.33,C1198802093,0.0,0.0,C1451586705,1267261.37,1476682.7,0,0
306,CASH_OUT,850530.59,C657363011,850530.59,0.0,C936698630,177074.44,1027605.03,1,0
409,TRANSFER,71921.7,C889125918,71921.7,0.0,C1091824995,0.0,0.0,1,0
666,CASH_OUT,113336.41,C403276933,113336.41,0.0,C506139179,0.0,113336.41,1,0
18,CASH_OUT,295664.18,C1446413189,295664.18,0.0,C185805228,10184336.54,10480000.72,1,0
11,CASH_OUT,175242.36,C833575712,10247.0,0.0,C1270044445,0.0,0.0,0,0
606,CASH_OUT,228803.98,C541685621,228803.98,0.0,C1645689234,0.0,228803.98,1,0
243,TRANSFER,5044147.53,C1739527181,5044147.53,0.0,C1704299654,0.0,0.0,1,0
253,CASH_OUT,391989.26,C1165059688,31209.03,0.0,C1141914865,1667501.98,2059491.25,0,0
161,CASH_OUT,8720558.46,C34841317,8720558.46,0.0,C1571144443,529852.78,9250411.25,1,0
330,CASH_OUT,144313.09,C432470605,0.0,0.0,C359011505,292219.42,436532.5,0,0
15,CASH_OUT,239895.37,C2068557200,23075.0,0.0,C1694083028,0.0,315038.18,0,0
285,CASH_OUT,6249265.86,C435417424,6249265.86,0.0,C1577595866,0.0,6249265.86,1,0
39,CASH_OUT,85716.29,C1277206012,269871.0,184154.71,C948054297,139645.32,225361.61,0,0
404,CASH_OUT,144147.07,C272229093,1093.0,0.0,C1626307216,0.0,144147.07,0,0
274,TRANSFER,982414.06,C837087174,982414.06,0.0,C2003416160,0.0,0.0,1,0
298,CASH_OUT,260147.13,C474925566,0.0,0.0,C1983852000,501668.96,761816.09,0,0
534,CASH_OUT,492896.75,C1604057641,492896.75,0.0,C773898763,10420895.1,10913791.86,1,0
347,CASH_OUT,37904.41,C658698406,25262.0,0.0,C1944990626,0.0,37904.41,0,0
523,CASH_OUT,7603589.38,C1668909596,7603589.38,0.0,C1668215397,299845.14,7903434.51,1,0
276,CASH_OUT,130655.19,C1115471679,0.0,0.0,C1778563682,2412167.47,2542822.65,0,0
506,CASH_OUT,10000000.0,C1180822515,10000000.0,0.0,C758711155,1920358.24,11920358.24,1,0
387,TRANSFER,18028.13,C795290167,18028.13,0.0,C2046960526,0.0,0.0,1,0
279,CASH_OUT,98897.07,C1955555137,98897.07,0.0,C1535626226,497573.39,596470.46,1,0
591,CASH_OUT,1777758.65,C2084263514,1777758.65,0.0,C1480456939,0.0,1777758.65,1,0
231,CASH_OUT,558021.27,C1160049959,5001.0,0.0,C572938789,10491738.73,11049760.01,0,0
132,CASH_OUT,73232.62,C898092965,0.0,0.0,C1329282153,1229071.82,1302304.44,0,0
17,CASH_OUT,22229.7,C1485469301,403707.46,381477.77,C596966098,1224467.69,1246697.39,0,0
205,CASH_OUT,406720.8,C1134287936,0.0,0.0,C1434818207,1443436.8,1850157.6,0,0
137,CASH_OUT,88726.41,C1231981984,0.0,0.0,C802765751,5398782.99,5487509.4,0,0
343,CASH_OUT,59829.03,C985240759,59829.03,0.0,C242913782,0.0,59829.03,1,0
129,CASH_OUT,223796.67,C1353437409,564557.0,340760.33,C33568341,0.0,223796.67,0,0
424,CASH_OUT,158245.65,C377182011,158245.65,0.0,C418687404,474628.91,632874.55,1,0
726,TRANSFER,834495.09,C1740198576,834495.09,0.0,C1453130071,0.0,0.0,1,0
385,CASH_OUT,868004.62,C1857489498,868004.62,0.0,C1695916272,0.0,868004.62,1,0
20,CASH_OUT,554811.92,C444295007,0.0,0.0,C1750956500,1104876.39,1659688.3,0,0
204,TRANSFER,388852.53,C506098833,50216.0,0.0,C1886159767,2130188.16,2519040.68,0,0
326,CASH_OUT,24205.96,C807633269,0.0,0.0,C824553314,893278.12,917484.07,0,0
311,CASH_OUT,162553.66,C1149694453,0.0,0.0,C1704323890,4912227.72,5074781.39,0,0
25,CASH_OUT,44829.81,C1812532920,44829.81,0.0,C1135869087,301552.31,346382.12,1,0
614,TRANSFER,309061.5,C1528703111,309061.5,0.0,C2133834018,0.0,0.0,1,0
673,TRANSFER,897875.35,C7692150,897875.35,0.0,C402300594,0.0,0.0,1,0
286,CASH_OUT,103124.43,C1442918145,103124.43,0.0,C911664273,0.0,103124.43,1,0
212,CASH_OUT,186582.74,C360261357,40207.0,0.0,C610198593,24749.62,211332.36,0,0
130,CASH_OUT,8940.59,C2019633054,0.0,0.0,C738946333,497270.85,506211.43,0,0
370,CASH_OUT,496467.17,C440785143,58029.0,0.0,C466014609,99477.19,595944.36,0,0
26,TRANSFER,37065.55,C1952239554,37065.55,0.0,C399460584,0.0,0.0,1,0
273,TRANSFER,76642.85,C1199647031,76642.85,0.0,C2036177747,0.0,0.0,1,0
377,CASH_OUT,120993.16,C463438911,0.0,0.0,C461548074,128671.86,249665.02,0,0
16,CASH_OUT,396988.1,C730621126,20207.0,0.0,C793302743,3740240.91,4206315.35,0,0
587,TRANSFER,2724481.57,C1614379525,515.0,0.0,C56530252,631646.76,3356128.33,0,0
133,TRANSFER,1133042.94,C1705338703,21796.0,0.0,C240200928,94350.47,1227393.41,0,0
514,CASH_OUT,237271.75,C144822681,34555.0,0.0,C50237042,27777.28,265049.03,0,0
24,CASH_OUT,6844.73,C2006451816,6844.73,0.0,C1380348902,264100.7,270945.42,1,0
406,CASH_OUT,184588.59,C1507841762,184588.59,0.0,C1402386572,0.0,184588.59,1,0
20,CASH_OUT,153359.08,C1406800335,0.0,0.0,C1129143188,405220.26,558579.34,0,0
207,TRANSFER,147335.12,C497033012,0.0,0.0,C800841378,989301.69,1136636.81,0,0
398,CASH_OUT,139808.16,C1285095183,0.0,0.0,C1719841736,234825.63,374633.79,0,0
284,CASH_OUT,56993.99,C881604030,0.0,0.0,C577381049,733746.52,790740.52,0,0
608,CASH_OUT,4716307.48,C672433047,4716307.48,0.0,C1424729422,0.0,4716307.48,1,0
387,CASH_OUT,9110884.44,C400087132,9110884.44,0.0,C413319813,0.0,9110884.44,1,0
281,CASH_OUT,7133.97,C1197449290,7133.97,0.0,C1092639004,123209.16,130343.13,1,0
297,TRANSFER,801356.1,C293015891,34045.0,0.0,C867724663,888771.76,1690127.86,0,0
122,TRANSFER,2658595.89,C185905309,2658595.89,0.0,C1791646487,0.0,0.0,1,0
375,CASH_OUT,17399.01,C1952590741,0.0,0.0,C1857300677,163854.42,181253.43,0,0
204,CASH_OUT,164191.22,C1591918472,25051.0,0.0,C1138635322,0.0,164191.22,0,0
332,TRANSFER,947016.63,C2066659811,0.0,0.0,C1201497728,2334011.83,3281028.46,0,0
188,CASH_OUT,120076.45,C351084496,10251.0,0.0,C702231082,0.0,120076.45,0,0
406,TRANSFER,4160888.06,C325611904,4160888.06,0.0,C619527902,0.0,0.0,1,0
709,CASH_OUT,66516.2,C682356990,66516.2,0.0,C263674163,156834.4,223350.6,1,0
569,TRANSFER,15093.69,C1117819828,15093.69,0.0,C675389244,0.0,0.0,1,0
522,TRANSFER,432336.97,C209591172,0.0,0.0,C1793043882,443418.16,875755.13,0,0
36,CASH_OUT,171548.43,C1344192435,29797.0,0.0,C1353520688,105077.0,62156.54,0,0
308,CASH_OUT,47923.33,C258457559,0.0,0.0,C928749941,685567.78,733491.11,0,0
94,TRANSFER,363378.75,C998593582,363378.75,0.0,C855256022,0.0,0.0,1,0
208,CASH_OUT,241381.78,C713581812,324039.6,82657.82,C1658288067,389648.64,631030.42,0,0
44,CASH_OUT,280093.2,C709449443,0.0,0.0,C1722902384,7092639.62,7372732.82,0,0
131,TRANSFER,1373924.34,C2098163252,0.0,0.0,C910384055,1894296.0,3268220.35,0,0
564,CASH_OUT,1650856.19,C138899312,1650856.19,0.0,C603288664,1295493.53,2946349.71,1,0
545,CASH_OUT,266991.73,C1678398371,153605.0,0.0,C1956418178,680694.23,947685.96,0,0
393,TRANSFER,21845.16,C935700555,0.0,0.0,C290756949,264295.7,286140.86,0,0
673,TRANSFER,888905.27,C130753302,888905.27,0.0,C1877166581,0.0,0.0,1,0
345,TRANSFER,1594218.63,C268685987,161007.15,0.0,C321826718,3558824.9,5153043.52,0,0
139,CASH_OUT,649879.32,C1499536089,0.0,0.0,C577010108,1318571.56,1968450.88,0,0
359,CASH_OUT,1365.44,C1598604393,0.0,0.0,C2053877144,911992.97,913358.41,0,0
186,CASH_OUT,130932.08,C461677569,0.0,0.0,C791958759,264449.48,395381.56,0,0
497,CASH_OUT,1416055.74,C2115602581,1416055.74,0.0,C1565972600,4392650.62,5808706.35,1,0
47,CASH_OUT,206399.01,C35286634,0.0,0.0,C946263262,2302755.7,2509154.72,0,0
15,CASH_OUT,28442.16,C769364866,12707.0,0.0,C433651311,326069.18,354511.34,0,0
259,CASH_OUT,344693.63,C1249605668,729.0,0.0,C1814938174,1590945.93,1935639.55,0,0
331,TRANSFER,1012509.62,C226741536,0.0,0.0,C238580179,1229467.8,2241977.42,0,0
339,CASH_OUT,6515.64,C1003695704,6515.64,0.0,C1822078212,15607.94,22123.59,1,0
379,CASH_OUT,131585.15,C134740297,469.0,0.0,C1667038043,1093763.97,1225349.12,0,0
358,CASH_OUT,129624.84,C957455294,42952.0,0.0,C1593586681,891385.91,1021010.75,0,0
191,CASH_OUT,135200.37,C1985182816,135200.37,0.0,C269782536,84522.15,219722.52,1,0
267,CASH_OUT,1259972.05,C34669329,1259972.05,0.0,C1107140692,0.0,1259972.05,1,0
92,CASH_OUT,19742.71,C931340371,19742.71,0.0,C781083195,2098671.68,2118414.39,1,0
262,TRANSFER,651917.92,C1064386160,732.0,0.0,C1216279032,0.0,651917.92,0,0
59,TRANSFER,1011606.26,C813936493,1011606.26,0.0,C1382261132,0.0,0.0,1,0
41,CASH_OUT,612242.31,C101068198,0.0,0.0,C201106015,1819030.23,2844035.47,0,0
441,CASH_OUT,1032168.79,C1659569966,1032168.79,0.0,C1072956803,805209.56,1837378.34,1,0
203,TRANSFER,357062.86,C626365777,27762.0,0.0,C1163248046,29714.0,386776.86,0,0
391,TRANSFER,1309940.05,C291081099,1309940.05,0.0,C1496286083,0.0,0.0,1,0
245,TRANSFER,124311.57,C318078280,124311.57,0.0,C571016162,0.0,0.0,1,0
352,TRANSFER,166456.54,C2019110541,166456.54,0.0,C2098382104,0.0,0.0,1,0
259,CASH_OUT,162518.67,C1824549341,0.0,0.0,C1222057992,693810.61,856329.28,0,0
301,CASH_OUT,156580.4,C1677390175,16768.0,0.0,C1038281281,296585.9,453166.29,0,0
311,TRANSFER,748322.45,C30736700,11540.46,0.0,C1180125082,109694.17,858016.62,0,0
704,CASH_OUT,391855.44,C1221041967,391855.44,0.0,C2055287072,236228.52,628083.96,1,0
403,CASH_OUT,74138.94,C24018239,12068.0,0.0,C1725651023,0.0,74138.94,0,0
55,TRANSFER,309254.05,C1323797959,309254.05,0.0,C986375360,0.0,0.0,1,0
217,TRANSFER,1052668.73,C737805330,1052668.73,0.0,C95497676,0.0,0.0,1,0
280,CASH_OUT,115843.52,C1693987218,12887.0,0.0,C1872281442,422337.34,538180.85,0,0
342,CASH_OUT,21279.19,C1395548664,21279.19,0.0,C5036546,2205.4,23484.59,1,0
261,TRANSFER,217626.8,C1739859528,56571.0,0.0,C672964753,90316.3,307943.1,0,0
345,CASH_OUT,152144.79,C1138401250,0.0,0.0,C1408295811,6585633.44,6737778.23,0,0
351,CASH_OUT,72200.66,C238666741,0.0,0.0,C755974074,335547.83,407748.5,0,0
334,TRANSFER,972142.03,C47484490,972142.03,0.0,C698155401,0.0,0.0,1,0
192,TRANSFER,585511.14,C1260112873,585511.14,0.0,C344287323,0.0,0.0,1,0
608,TRANSFER,388171.95,C1413288238,388171.95,0.0,C1384608658,0.0,0.0,1,0
331,CASH_OUT,298278.44,C1486745444,65834.0,0.0,C369693152,0.0,298278.44,0,0
293,CASH_OUT,234673.76,C1848030432,234673.76,0.0,C1552333494,281289.1,515962.86,1,0
522,CASH_OUT,30982.2,C257544971,0.0,0.0,C1671737102,65394.93,96377.14,0,0
353,CASH_OUT,161043.31,C1057821320,0.0,0.0,C675538282,201810.14,362853.45,0,0
674,CASH_OUT,10000000.0,C2029948339,10000000.0,0.0,C120055626,879169.43,10879169.43,1,0
248,TRANSFER,18035.14,C742508903,18035.14,0.0,C1568770373,0.0,0.0,1,0
101,TRANSFER,127905.82,C697159622,127905.82,0.0,C2008752241,0.0,0.0,1,0
149,TRANSFER,661558.27,C644461702,661558.27,0.0,C1700734681,0.0,0.0,1,0
354,TRANSFER,283429.1,C712071117,283429.1,0.0,C465712526,0.0,0.0,1,0
692,CASH_OUT,46072.33,C1532133480,46072.33,0.0,C1174357565,813867.62,859939.95,1,0
398,CASH_OUT,371771.44,C1654533591,371771.44,0.0,C23426726,4665671.71,5037443.15,1,0
132,CASH_OUT,109259.96,C489535814,21062.0,0.0,C2047398066,0.0,109259.96,0,0
371,CASH_OUT,543828.51,C1485812344,10765.0,0.0,C943762188,189506.46,733334.97,0,0
402,CASH_OUT,292128.28,C705659763,0.0,0.0,C660903992,1812894.82,2105023.1,0,0
514,CASH_OUT,48340.79,C1078822434,48340.79,0.0,C347056727,3532298.75,3580639.54,1,0
234,CASH_OUT,172725.95,C1105574692,0.0,0.0,C1290160681,720815.62,893541.57,0,0
377,CASH_OUT,199963.7,C1270275451,147934.0,0.0,C1119059476,1751892.95,1951856.65,0,0
372,CASH_OUT,31774.33,C2028714215,0.0,0.0,C583153443,366718.58,398492.91,0,0
212,TRANSFER,31593.95,C1956751505,31593.95,0.0,C1580974524,0.0,0.0,1,0
442,TRANSFER,9065.34,C1117911944,9065.34,0.0,C1052869730,0.0,0.0,1,0
196,CASH_OUT,436035.29,C1247830341,436035.29,0.0,C44076641,0.0,436035.29,1,0
738,CASH_OUT,106584.32,C2085819511,106584.32,0.0,C2000713595,5524872.71,5631457.03,1,0
135,CASH_OUT,127167.02,C52171970,0.0,0.0,C1019389344,129120.0,256287.02,0,0
294,CASH_OUT,7809301.98,C799015840,7809301.98,0.0,C1036604265,1159648.02,8968950.0,1,0
284,CASH_OUT,279762.87,C1497824417,0.0,0.0,C476137720,10381960.69,10661723.56,0,0
318,TRANSFER,247455.25,C2126511572,247455.25,0.0,C1932237865,0.0,0.0,1,0
132,CASH_OUT,66026.78,C1908202304,314465.53,248438.75,C2023717765,107251.59,173278.37,0,0
203,TRANSFER,69359.72,C1427841320,197.0,0.0,C553029482,671957.84,741317.56,0,0
322,TRANSFER,71329.73,C216292279,71329.73,0.0,C1773862727,0.0,0.0,1,0
563,TRANSFER,96989.06,C1198991662,96989.06,0.0,C1959379782,0.0,0.0,1,0
219,CASH_OUT,2312944.11,C740474912,2312944.11,0.0,C1148944236,0.0,2312944.11,1,0
306,TRANSFER,348603.09,C538045024,0.0,0.0,C501795443,1968220.73,2316823.82,0,0
322,TRANSFER,1961853.23,C1202946404,11778.0,0.0,C1787242269,0.0,1961853.23,0,0
38,CASH_OUT,112380.41,C1621697290,0.0,0.0,C1067174333,3825932.25,3938312.66,0,0
538,TRANSFER,2136099.59,C913417990,2136099.59,0.0,C1582467338,0.0,0.0,1,0
279,CASH_OUT,61325.93,C681031766,0.0,0.0,C1389025371,1443312.37,1504638.3,0,0
326,TRANSFER,618381.01,C1639715926,618381.01,0.0,C1433454555,0.0,0.0,1,0
461,CASH_OUT,1028284.82,C2004363483,1028284.82,0.0,C165602524,0.0,1028284.82,1,0
690,CASH_OUT,912950.54,C182496580,912950.54,0.0,C736357191,2316416.53,3229367.07,1,0
633,CASH_OUT,125107.12,C1400028457,125107.12,0.0,C1683701941,0.0,125107.12,1,0
12,CASH_OUT,331279.93,C842730226,587247.92,255967.99,C937616030,684199.0,1188223.85,0,0
303,TRANSFER,10000000.0,C1045409609,15614246.07,5614246.07,C399450397,0.0,0.0,1,0
306,CASH_OUT,99318.86,C582173108,986.0,0.0,C1720813573,0.0,99318.86,0,0
742,TRANSFER,303846.74,C959102961,303846.74,0.0,C114421319,0.0,0.0,1,0
214,TRANSFER,106434.23,C70399641,106434.23,0.0,C490606364,0.0,0.0,1,0
283,CASH_OUT,101515.68,C1732619853,101515.68,0.0,C113661013,0.0,101515.68,1,0
236,CASH_OUT,213279.02,C1519980281,0.0,0.0,C355970563,7568308.48,7781587.5,0,0
482,CASH_OUT,75659.33,C1659770923,75659.33,0.0,C381855260,850226.66,925885.99,1,0
327,CASH_OUT,122613.59,C1349731247,0.0,0.0,C350000050,501169.06,623782.65,0,0
599,TRANSFER,306675.37,C557227834,306675.37,0.0,C1797206393,0.0,0.0,1,0
258,TRANSFER,248043.99,C1778045793,248043.99,0.0,C525875414,0.0,0.0,1,0
154,CASH_OUT,314867.8,C258445310,32394.0,0.0,C54765756,0.0,314867.8,0,0
184,TRANSFER,415754.96,C1444794724,0.0,0.0,C313960377,828611.24,1244366.2,0,0
155,TRANSFER,749009.32,C1871666986,0.0,0.0,C793116596,4963270.08,5712279.4,0,0
323,CASH_OUT,753723.54,C1098392781,753723.54,0.0,C1993661917,0.0,753723.54,1,0
353,TRANSFER,110111.39,C1005769288,0.0,0.0,C914342820,2265433.99,2375545.38,0,0
250,TRANSFER,3802105.73,C68412361,16743.0,0.0,C1615504029,5916770.59,9718876.31,0,0
305,CASH_OUT,35481.91,C1710307674,21744.0,0.0,C1377936767,724493.25,759975.15,0,0
232,CASH_OUT,269727.05,C261146580,0.0,0.0,C1865073905,304743.74,574470.79,0,0
212,CASH_OUT,170823.76,C487284569,11305.0,0.0,C2086863917,0.0,170823.76,0,0
307,CASH_OUT,39173.9,C1067887331,67123.0,27949.1,C279099784,0.0,39173.9,0,0
372,CASH_OUT,199290.67,C1953732809,29268.0,0.0,C1283583386,9723.53,209014.2,0,0
236,CASH_OUT,13387.98,C1758111159,48353.0,34965.02,C246157512,1029622.36,1043010.34,0,0
325,CASH_OUT,47709.08,C1168826903,0.0,0.0,C2077523633,71608.29,119317.37,0,0
380,CASH_OUT,154052.14,C1628999197,13826.0,0.0,C1660668911,934109.48,1088161.62,0,0
405,CASH_OUT,222178.93,C431979536,0.0,0.0,C453412093,999684.07,1221863.0,0,0
490,TRANSFER,1927403.83,C48098605,1927403.83,0.0,C1547394308,0.0,0.0,1,0
648,CASH_OUT,398045.73,C1228762616,398045.73,0.0,C596041250,0.0,398045.73,1,0
329,CASH_OUT,172490.99,C1062585938,12079.0,0.0,C48323175,259705.39,432196.38,0,0
714,CASH_OUT,390763.24,C1246584069,390763.24,0.0,C592943127,1422500.77,1813264.01,1,0
242,TRANSFER,509985.31,C973074458,509985.31,0.0,C1408872887,0.0,0.0,1,0
188,CASH_OUT,71402.39,C1267100585,32105.0,0.0,C199972277,0.0,71402.39,0,0
301,TRANSFER,1596694.16,C656016249,0.0,0.0,C1574258774,3941598.47,5538292.63,0,0
257,TRANSFER,1075463.81,C771816930,0.0,0.0,C2069774047,2369104.93,3444568.75,0,0
441,CASH_OUT,739856.92,C199105956,739856.92,0.0,C695036887,0.0,739856.92,1,0
179,CASH_OUT,220629.23,C52060012,0.0,0.0,C1609869545,2580972.54,2801601.77,0,0
687,CASH_OUT,138162.29,C478728529,32328.0,0.0,C2054263380,2201567.32,2339729.6,0,0
584,CASH_OUT,645135.6,C838054431,645135.6,0.0,C371291592,162359.56,807495.15,1,0
716,CASH_OUT,921393.95,C1266731860,921393.95,0.0,C867271501,0.0,921393.95,1,0
187,CASH_OUT,61763.33,C1693796226,0.0,0.0,C131469010,941541.96,1003305.29,0,0
164,CASH_OUT,210996.54,C778617662,0.0,0.0,C747330421,1735627.53,1831366.91,0,0
161,CASH_OUT,214078.88,C157517188,0.0,0.0,C932731431,418636.39,632715.26,0,0
42,TRANSFER,36359.57,C1167233065,36359.57,0.0,C528250681,0.0,0.0,1,0
278,CASH_OUT,130924.64,C1408771894,0.0,0.0,C1399179300,190869.12,321793.76,0,0
381,CASH_OUT,99249.45,C1062496713,0.0,0.0,C420854303,5058723.43,5157972.87,0,0
93,TRANSFER,175313.96,C1863782967,175313.96,0.0,C1170590191,0.0,0.0,1,0
507,TRANSFER,269476.09,C1998191223,269476.09,0.0,C1458219596,0.0,0.0,1,0
42,CASH_OUT,205511.14,C1333517037,12733.0,0.0,C104280200,644188.52,849699.65,0,0
330,CASH_OUT,269340.65,C1833379469,0.0,0.0,C280044627,11137649.86,11406990.5,0,0
308,CASH_OUT,135004.56,C284387154,0.0,0.0,C466346489,5167142.13,5302146.69,0,0
