step,type,amount_cents,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
448,TRANSFER,36950541.0,C551192635,36950541.0,0.0,C1704120261,0.0,0.0,1,0
589,CASH_OUT,16429685.0,C337181561,16429685.0,0.0,C701761965,137186669.0,153616354.0,1,0
413,CASH_OUT,78627872.0,C1989836964,78627872.0,0.0,C457437086,0.0,78627872.0,1,0
361,TRANSFER,14080776.0,C260837580,14080776.0,0.0,C1657343316,0.0,0.0,1,0
162,TRANSFER,293482094.0,C2121092345,293482094.0,0.0,C572426271,0.0,0.0,1,0
22,CASH_OUT,5422905.0,C1746879758,231800.0,0.0,C232812328,847357765.0,852780669.9999999,0,0
254,CASH_OUT,1078900.0,C1424387,1078900.0,0.0,C2022734417,6780787.0,7859687.0,1,0
269,CASH_OUT,27861990.999999996,C191042832,27861990.999999996,0.0,C302294633,70779117.0,98641108.0,1,0
283,CASH_OUT,11559807.0,C258133787,2118700.0,0.0,C708227369,0.0,11559807.0,0,0
160,CASH_OUT,59290779.0,C1977912251,0.0,0.0,C1083697728,61541662.0,120832440.99999999,0,0
145,CASH_OUT,946762.0000000001,C1782679306,946762.0000000001,0.0,C1503937071,9257318.0,10204081.0,1,0
303,TRANSFER,78648078.0,C1284457893,78648078.0,0.0,C790067619,0.0,0.0,1,0
308,CASH_OUT,17818003.0,C455134566,17818003.0,0.0,C790415785,11415610.0,29233613.0,1,0
692,CASH_OUT,10995829.0,C962396832,6760064.0,0.0,C910760129,64247776.0,75243605.0,0,0
154,CASH_OUT,8128553.999999999,C2085303508,21630539.0,13501985.0,C1700009894,26283288.0,34411842.0,0,0
157,TRANSFER,93951805.0,C1875095816,93951805.0,0.0,C1637949405,0.0,0.0,1,0
249,CASH_OUT,23460458.0,C549836681,0.0,0.0,C637309718,31595362.0,55055819.99999999,0,0
340,TRANSFER,59612711.0,C431054678,59612711.0,0.0,C1864318595,0.0,0.0,1,0
296,CASH_OUT,26187486.0,C785242501,26187486.0,0.0,C1518978853,0.0,26187486.0,1,0
331,CASH_OUT,13819831.0,C1812962045,4049700.0,0.0,C1800148293,48990213.0,62810043.99999999,0,0
19,CASH_OUT,1319396.0,C1775989095,0.0,0.0,C1481994556,19928050.0,21247446.0,0,0
651,CASH_OUT,999688664.0,C887830623,999688664.0,0.0,C1319987164,2042975.9999999998,1001731640.0,1,0
356,CASH_OUT,8996652.0,C331000547,2508800.0,0.0,C2086663478,10198486.0,19195138.0,0,0
456,TRANSFER,3818099.0,C556813703,3818099.0,0.0,C1076802652,0.0,0.0,1,0
544,CASH_OUT,41266839.0,C84071102,41266839.0,0.0,C1576697216,144504747.0,185771586.0,1,0
158,CASH_OUT,35887137.0,C1002092375,0.0,0.0,C113893574,473382043.0,509269180.0,0,0
18,CASH_OUT,2947886.0,C3393706,0.0,0.0,C780130411,99064215.0,106614345.0,0,0
280,CASH_OUT,4532420.0,C1244919501,0.0,0.0,C493035503,77161204.0,81693624.0,0,0
401,CASH_OUT,12590350.0,C662417385,0.0,0.0,C542759335,56135393.99999999,68725744.0,0,0
11,CASH_OUT,1246100.0,C938980312,1246100.0,0.0,C621014131,2796411.0,4042511.0,1,0
537,TRANSFER,150473.0,C743926133,150473.0,0.0,C1763736933,0.0,0.0,1,0
349,CASH_OUT,31997469.0,C1622600988,31997469.0,0.0,C1717143269,1489019.0,33486488.0,1,0
207,CASH_OUT,4244295.0,C804691239,2196700.0,0.0,C608768229,63932249.0,68176544.0,0,0
327,CASH_OUT,13636040.0,C460215005,0.0,0.0,C1069706999,262634365.0,276270405.0,0,0
399,TRANSFER,7771039.999999999,C286492839,7771039.999999999,0.0,C341763133,0.0,0.0,1,0
647,TRANSFER,225381133.0,C1918619369,225381133.0,0.0,C1942317737,0.0,0.0,1,0
314,TRANSFER,27115028.999999996,C213083209,27115028.999999996,0.0,C1918913776,0.0,0.0,1,0
282,CASH_OUT,9501486.0,C429977457,65700.0,0.0,C1952909936,0.0,738715.0,0,0
68,CASH_OUT,28174312.0,C47524114,28174312.0,0.0,C645628840,15809998.000000002,43984309.0,1,0
134,CASH_OUT,2428658.0,C844715814,352500.0,0.0,C1047383423,0.0,2428658.0,0,0
706,CASH_OUT,93459045.0,C383644087,93459045.0,0.0,C628228012,98157629.0,191616673.0,1,0
82,TRANSFER,153498507.0,C1000937208,153498507.0,0.0,C1880907151,0.0,0.0,1,0
349,TRANSFER,31871252.0,C496049737,2072600.0,0.0,C1061008885,14484567.000000002,46355820.0,0,0
394,CASH_OUT,2294860.0,C903587750,1989000.0,0.0,C1717513242,270201265.0,272496124.0,0,0
705,TRANSFER,35309095.0,C1206624869,35309095.0,0.0,C1470734212,0.0,0.0,1,0
209,CASH_OUT,38773567.0,C438850096,136800.0,0.0,C956425144,407336592.0,443535309.99999994,0,0
381,TRANSFER,16428753.0,C1930937265,5269300.0,0.0,C1832021551,14466009.0,30894762.0,0,0
217,TRANSFER,9205719.0,C961544544,9205719.0,0.0,C1243210934,0.0,0.0,1,0
253,CASH_OUT,10783772.0,C1905824093,14966500.0,4182728.0,C1140000555,37851349.0,48635122.0,0,0
354,CASH_OUT,5998157.0,C1315154678,0.0,0.0,C1061725394,167582272.0,173580429.0,0,0
32,TRANSFER,40157519.0,C2084058641,40157519.0,0.0,C1017580631,0.0,0.0,1,0
68,TRANSFER,580098812.0,C1770441952,580098812.0,0.0,C1228502814,0.0,0.0,1,0
559,CASH_OUT,251718806.0,C1610441162,251718806.0,0.0,C781288209,14950918.0,266669724.00000003,1,0
232,CASH_OUT,49500226.0,C1881438255,2500800.0,0.0,C1258128467,0.0,49500226.0,0,0
277,CASH_OUT,1131760.0,C248035682,901400.0,0.0,C1995104197,227103836.0,228235596.0,0,0
163,CASH_OUT,31878465.999999996,C1001938640,0.0,0.0,C1109235015,54919199.0,86797665.0,0,0
178,CASH_OUT,45417308.0,C369039052,0.0,0.0,C1395395580,74116358.0,119533665.99999999,0,0
570,CASH_OUT,15242165.0,C249913087,2289500.0,0.0,C2135500840,0.0,15242165.0,0,0
302,CASH_OUT,23507936.0,C684957399,1016600.0,0.0,C1271985822,0.0,23507936.0,0,0
178,CASH_OUT,4402798.0,C366876451,0.0,0.0,C686667610,43067170.0,47469968.0,0,0
520,TRANSFER,65885532.99999999,C1169625105,65885532.99999999,0.0,C1123290650,0.0,0.0,1,0
186,CASH_OUT,56114990.0,C1581439980,56114990.0,0.0,C89425517,0.0,56114990.0,1,0
165,TRANSFER,32734744.0,C225639458,3046900.0,0.0,C704744337,325020153.0,357754897.0,0,0
66,CASH_OUT,716912994.0,C877157675,716912994.0,0.0,C357180483,0.0,716912994.0,1,0
257,CASH_OUT,617839.0,C223593002,504600.0,0.0,C621257712,33652848.0,34270687.0,0,0
625,CASH_OUT,5892416.0,C1141510718,5892416.0,0.0,C1321586264,0.0,5892416.0,1,0
237,CASH_OUT,32124184.000000004,C1559351249,32124184.000000004,0.0,C1319265495,0.0,32124184.000000004,1,0
9,TRANSFER,35070574.0,C1452168793,35070574.0,0.0,C399194578,0.0,118463307.0,1,0
380,TRANSFER,307070995.0,C739766096,307070995.0,0.0,C2100602462,0.0,0.0,1,0
336,CASH_OUT,3811500.0,C1960830625,3811500.0,0.0,C1755573980,19019712.0,22831212.0,1,0
257,TRANSFER,23020496.0,C981450305,23020496.0,0.0,C1358922022,0.0,0.0,1,0
212,TRANSFER,1000000000.0,C1531278091,3495389308.0,2495389308.0,C972530514,0.0,0.0,1,0
374,CASH_OUT,34080855.0,C1844503364,121700.0,0.0,C722270827,28690163.0,62771018.00000001,0,0
159,TRANSFER,3106922.0,C1524711956,0.0,0.0,C1869814587,192301975.0,195408897.0,0,0
138,CASH_OUT,28294749.0,C493104252,59328600.0,31033851.0,C19416327,51961289.0,80256038.0,0,0
284,CASH_OUT,16450206.0,C776645949,16450206.0,0.0,C1837471455,25285062.0,41735268.0,1,0
301,CASH_OUT,527957.0,C582500365,0.0,0.0,C1541225771,199940197.0,200468153.0,0,0
714,TRANSFER,1000000000.0,C131412689,1039076324.0,39076324.0,C1846567377,0.0,0.0,1,0
576,TRANSFER,2504078.0,C1468373827,2504078.0,0.0,C77616403,0.0,0.0,1,0
370,CASH_OUT,21409654.0,C155870413,0.0,0.0,C718559126,162504588.0,197753519.0,0,0
329,CASH_OUT,22394238.0,C12790622,1063200.0,0.0,C1315928886,27080040.000000004,49474279.0,0,0
184,CASH_OUT,42519168.0,C1232477494,1294800.0,0.0,C1271616811,0.0,42519168.0,0,0
664,CASH_OUT,33172906.0,C1734852637,33172906.0,0.0,C537407577,20375253.0,53548159.0,1,0
546,CASH_OUT,53415852.0,C971904885,53415852.0,0.0,C726333596,515657.0,53931509.0,1,0
210,CASH_OUT,19781633.0,C469933633,1114800.0,0.0,C1204997913,70838979.0,90620612.0,0,0
346,CASH_OUT,1341480.0,C1075487529,0.0,0.0,C851071292,539880788.0,541222268.0,0,0
20,CASH_OUT,8628803.0,C1163241356,1095600.0,0.0,C1200073861,0.0,8628803.0,0,0
163,CASH_OUT,115320073.0,C991308011,115320073.0,0.0,C503187558,0.0,115320073.0,1,0
301,CASH_OUT,2285546.0,C1939468375,3013200.0,727654.0,C1823426882,23852771.0,26138317.0,0,0
410,CASH_OUT,12420204.0,C18416258,12420204.0,0.0,C1547230458,421219308.0,433639513.0,1,0
205,CASH_OUT,5511768.0,C1269057291,26673687.0,21161919.0,C2100069626,248974915.0,254486684.0,0,0
234,TRANSFER,45048927.0,C1996228335,45048927.0,0.0,C1717483604,0.0,0.0,1,0
199,CASH_OUT,59022926.0,C1286314834,59022926.0,0.0,C333643988,23689065.0,82711991.0,1,0
482,TRANSFER,145108308.0,C1888769481,145108308.0,0.0,C1653981424,0.0,0.0,1,0
209,CASH_OUT,704422789.0,C1419603999,704422789.0,0.0,C909312047,112250696.0,816673485.0,1,0
78,TRANSFER,225493436.0,C65227807,225493436.0,0.0,C213999906,0.0,0.0,1,0
136,CASH_OUT,10104601.0,C2133397980,5203100.0,0.0,C814921610,7617730.0,17722331.0,0,0
93,TRANSFER,26954563.0,C1904367873,26954563.0,0.0,C156002993,0.0,0.0,1,0
345,TRANSFER,88054917.0,C421681358,0.0,0.0,C1502323528,544351896.0,632406813.0,0,0
195,TRANSFER,7132349.000000001,C972303876,7132349.000000001,0.0,C1241045648,0.0,0.0,1,0
37,TRANSFER,18096756.0,C1482673200,18096756.0,0.0,C1127207923,0.0,0.0,1,0
75,TRANSFER,95901879.0,C1318698561,95901879.0,0.0,C2115087067,0.0,0.0,1,0
307,CASH_OUT,16309260.0,C1920554779,0.0,0.0,C1691047847,122173081.0,138482342.0,0,0
163,CASH_OUT,33189512.0,C1297602445,284800.0,0.0,C1761549138,2950230.0,36139742.0,0,0
297,CASH_OUT,3980285.0,C1649263823,2181100.0,0.0,C386409773,0.0,3980285.0,0,0
486,CASH_OUT,450501255.99999994,C1075946907,450501255.99999994,0.0,C1978376659,0.0,450501255.99999994,1,0
521,CASH_OUT,15727700.0,C754606465,15727700.0,0.0,C387977807,36944583.0,52672282.99999999,1,0
516,CASH_OUT,262513250.99999997,C31108995,262513250.99999997,0.0,C1373418055,3549223.0000000005,266062474.00000003,1,0
696,TRANSFER,34397250.0,C265189494,34397250.0,0.0,C902415658,0.0,0.0,1,0
501,TRANSFER,131802448.0,C29170093,131802448.0,0.0,C914441096,0.0,0.0,1,0
42,CASH_OUT,14418203.0,C399287536,76700.0,0.0,C379737349,0.0,14418203.0,0,0
737,TRANSFER,94670553.0,C1524194171,94670553.0,0.0,C357888969,0.0,0.0,1,0
102,TRANSFER,4608145.0,C1009233877,4608145.0,0.0,C1072793235,0.0,0.0,1,0
252,TRANSFER,29244409.000000004,C1695823002,0.0,0.0,C1983035429,29704049.0,58948457.99999999,0,0
379,CASH_OUT,12955145.0,C928787436,0.0,0.0,C1864097021,94419006.0,107374151.0,0,0
519,TRANSFER,10899449.0,C1309155420,10899449.0,0.0,C1022058652,0.0,0.0,1,0
37,CASH_OUT,16738340.0,C1603348531,8722200.0,0.0,C435985951,0.0,16738340.0,0,0
174,TRANSFER,3104576.0,C1059048177,3104576.0,0.0,C1277391271,0.0,0.0,1,0
393,CASH_OUT,27442303.999999996,C1360574442,0.0,0.0,C204852260,167713679.0,195155983.0,0,0
361,CASH_OUT,108230805.0,C1573791290,108230805.0,0.0,C634269340,1364687252.0,1472918057.0,1,0
159,TRANSFER,36834418.0,C1799722592,1240002.0,0.0,C962607612,171780990.0,208615408.0,0,0
328,TRANSFER,97538994.0,C891486597,97538994.0,0.0,C951633995,0.0,0.0,1,0
186,CASH_OUT,19163795.0,C240552370,0.0,0.0,C1650817309,53956014.0,73119810.0,0,0
177,CASH_OUT,15800029.0,C927253405,15800029.0,0.0,C1087985389,233067117.0,248867146.0,1,0
362,TRANSFER,113916557.0,C828020985,113916557.0,0.0,C2065608692,0.0,0.0,1,0
372,TRANSFER,59096930.00000001,C2141616973,7996600.0,0.0,C391594027,13147059.0,72243988.0,0,0
159,CASH_OUT,14056932.0,C1280844193,0.0,0.0,C1444629692,17608430.0,33495757.0,0,0
105,TRANSFER,18885439.0,C796435829,18885439.0,0.0,C453493362,0.0,0.0,1,0
194,TRANSFER,150129788.0,C1043170433,150129788.0,0.0,C768896772,0.0,0.0,1,0
240,CASH_OUT,10394950.0,C259198981,10394950.0,0.0,C837253504,0.0,10394950.0,1,0
597,CASH_OUT,3251815.0,C1829309999,0.0,0.0,C1661315393,387066784.0,390318599.0,0,0
194,TRANSFER,91189571.0,C451714826,91189571.0,0.0,C437448683,0.0,0.0,1,0
414,CASH_OUT,53326977.0,C1010973952,53326977.0,0.0,C295852822,2083650.0,55410628.0,1,0
460,CASH_OUT,205998016.0,C617173071,205998016.0,0.0,C706638819,73457921.0,279455936.0,1,0
539,CASH_OUT,7959491.0,C149676565,7959491.0,0.0,C1488768076,200943494.0,208902985.0,1,0
595,TRANSFER,81645219.0,C1676610572,81645219.0,0.0,C1173805843,0.0,0.0,1,0
708,CASH_OUT,149414693.0,C171779643,149414693.0,0.0,C808534536,0.0,149414693.0,1,0
333,TRANSFER,3663654.0,C488491966,0.0,0.0,C1776078959,5320914.0,8984568.0,0,0
629,TRANSFER,105101814.99999999,C1597001558,105101814.99999999,0.0,C1628780736,0.0,0.0,1,0
94,TRANSFER,77375137.0,C1461763747,0.0,0.0,C814886797,489016926.0,566392063.0,0,0
185,CASH_OUT,15226267.000000002,C1151008492,0.0,0.0,C1337484381,98140803.0,113367070.0,0,0
156,TRANSFER,36474556.0,C711121012,38978400.0,2503844.0,C846087634,0.0,36474556.0,0,0
253,CASH_OUT,35699710.0,C1186609515,1553700.0,0.0,C2100103692,25443522.0,61143231.99999999,0,0
299,CASH_OUT,3976151.0,C1916522980,12234400.0,8258249.000000001,C1542455538,32886113.0,36862264.0,0,0
371,CASH_OUT,66219716.0,C1810174464,1998000.0,0.0,C1658093144,3934846.0,70154562.0,0,0
188,TRANSFER,367185386.0,C1476946789,367185386.0,0.0,C1192579273,0.0,0.0,1,0
88,CASH_OUT,360791773.0,C1513663831,360791773.0,0.0,C1935735129,839175413.0000001,1199967185.0,1,0
10,CASH_OUT,7690520.0,C1126471492,2381700.0,0.0,C704610313,6600.0,0.0,0,0
51,TRANSFER,56793231.00000001,C710887172,56793231.00000001,0.0,C2057229481,0.0,0.0,1,0
380,TRANSFER,4907627.0,C955833247,4907627.0,0.0,C517854187,0.0,0.0,1,0
136,CASH_OUT,30238534.000000004,C1625222508,40309700.0,10071166.0,C1876237458,381450543.0,411689077.0,0,0
689,TRANSFER,29152775.0,C342207020,29152775.0,0.0,C276080220,0.0,0.0,1,0
7,CASH_OUT,44144558.0,C398085606,44144558.0,0.0,C2072030256,9899350.0,0.0,1,0
686,CASH_OUT,97445284.0,C682621695,97445284.0,0.0,C1761064421,51082452.0,148527735.0,1,0
258,CASH_OUT,2928046.0,C1053462469,2928046.0,0.0,C1795508920,3597091.0000000005,6525138.0,1,0
131,CASH_OUT,5261916.0,C795377847,9794000.0,4532084.0,C299752435,105717207.0,110979123.0,0,0
427,CASH_OUT,5974928.0,C416033450,5974928.0,0.0,C1195945883,127916037.99999999,133890965.99999999,1,0
179,CASH_OUT,12139345.0,C1878136349,606100.0,0.0,C2096039373,166144395.0,178283740.0,0,0
140,CASH_OUT,3521854.0,C894724102,102100.0,0.0,C1053208967,0.0,3521854.0,0,0
184,CASH_OUT,9842831.0,C1440844560,8798700.0,0.0,C809093040,0.0,9842831.0,0,0
579,TRANSFER,154062470.0,C2059792501,154062470.0,0.0,C882172287,0.0,0.0,1,0
301,CASH_OUT,20086260.0,C40108998,1002000.0,0.0,C1231819029,5152915.0,25239175.0,0,0
180,TRANSFER,92155275.0,C896672303,55432300.0,0.0,C1348320079,18827860.0,110983135.00000001,0,0
328,CASH_OUT,20910369.0,C1259200749,7738500.0,0.0,C747458252,8749014.0,29659383.0,0,0
726,TRANSFER,7696091.0,C494375447,7696091.0,0.0,C205627082,0.0,0.0,1,0
491,CASH_OUT,138151327.0,C489467109,138151327.0,0.0,C1464476266,52861661.0,191012988.0,1,0
536,TRANSFER,28538207.0,C1799496993,28538207.0,0.0,C6772429,0.0,0.0,1,0
311,TRANSFER,84109077.0,C1490909889,0.0,0.0,C804599042,214861498.0,298970575.0,0,0
280,CASH_OUT,30953796.999999996,C200149213,2047300.0,0.0,C2133554365,33036957.0,63990754.0,0,0
299,TRANSFER,115835808.0,C1857854292,115835808.0,0.0,C1179545940,0.0,0.0,1,0
487,TRANSFER,161011066.0,C56372848,161011066.0,0.0,C583505603,0.0,0.0,1,0
228,CASH_OUT,26683634.999999996,C1419831454,26683634.999999996,0.0,C1938098816,6910561.0,33594196.0,1,0
130,CASH_OUT,31489565.999999996,C1284544839,171525471.0,140035905.0,C17723794,38513218.0,70002784.0,0,0
739,CASH_OUT,19452128.0,C1558118886,19452128.0,0.0,C987019949,720337374.0,739789502.0,1,0
234,TRANSFER,8033625.999999999,C193216124,8033625.999999999,0.0,C753706264,0.0,0.0,1,0
469,CASH_OUT,24510678.0,C1403929359,24510678.0,0.0,C1934932538,262276627.0,286787304.0,1,0
313,CASH_OUT,134809512.0,C614361316,134809512.0,0.0,C1077760469,0.0,134809512.0,1,0
399,CASH_OUT,16050500.0,C357352844,0.0,0.0,C1901688855,64037949.0,80088449.0,0,0
169,TRANSFER,117971649.0,C607841205,117971649.0,0.0,C253088101,0.0,0.0,1,0
592,CASH_OUT,16434613.0,C976307008,3038400.0,0.0,C1406508547,0.0,16434613.0,0,0
230,CASH_OUT,9933682.0,C1094425118,0.0,0.0,C1073293966,25582890.0,35516572.0,0,0
21,TRANSFER,78532300.0,C1204079316,78532300.0,0.0,C637091706,0.0,0.0,1,0
349,TRANSFER,127266674.0,C2040863887,0.0,0.0,C2126552364,262844448.0,390111122.0,0,0
19,CASH_OUT,38928451.0,C446151435,4227300.0,0.0,C1884082310,29284438.0,68212889.0,0,0
142,TRANSFER,34637454.0,C171834973,34637454.0,0.0,C1249377837,0.0,0.0,1,0
725,CASH_OUT,87332261.0,C2077011049,87332261.0,0.0,C1352808930,25899392.0,113231653.0,1,0
372,CASH_OUT,14156238.0,C544191720,0.0,0.0,C369310316,16379123.000000002,30535361.0,0,0
330,TRANSFER,52034452.0,C885472331,7100.0,0.0,C1189276328,57677336.0,109711788.99999999,0,0
310,CASH_OUT,208105156.0,C455106183,208105156.0,0.0,C314805116,348021718.0,556126874.0,1,0
180,CASH_OUT,12792799.0,C484911844,17960900.0,5168101.0,C387049608,9869930.0,22662730.0,0,0
257,CASH_OUT,15173364.000000002,C1028033635,0.0,0.0,C1348948189,190640346.0,205813709.0,0,0
47,CASH_OUT,17924650.0,C66821477,7212353.0,0.0,C785540307,191165394.0,209090044.0,0,0
176,TRANSFER,66548932.99999999,C399364024,66548932.99999999,0.0,C201700405,0.0,0.0,1,0
250,CASH_OUT,11482736.0,C37928805,11482736.0,0.0,C377777926,0.0,11482736.0,1,0
8,CASH_OUT,8322025.0,C769075103,0.0,0.0,C1570076320,14888085.999999998,135281549.0,0,0
185,CASH_OUT,12897363.0,C472015351,2155900.0,0.0,C271294478,131182295.0,144079658.0,0,0
683,TRANSFER,18845055.0,C93205399,7347400.0,0.0,C1133555251,11453178.0,30298233.0,0,0
115,TRANSFER,53037728.0,C1741821297,53037728.0,0.0,C182731485,0.0,0.0,1,0
184,TRANSFER,20898615.0,C1174162539,0.0,0.0,C599391060,283106434.0,304005049.0,0,0
143,CASH_OUT,160857102.0,C1607355458,160857102.0,0.0,C1507119938,19499354.0,180356456.0,1,0
213,TRANSFER,86789709.0,C1408629650,0.0,0.0,C2029305492,312065593.0,398855302.0,0,0
473,TRANSFER,3699683.0,C528147634,3699683.0,0.0,C1140712757,0.0,0.0,1,0
182,CASH_OUT,16632301.0,C1095268826,16632301.0,0.0,C1721762273,0.0,16632301.0,1,0
639,TRANSFER,4589012.0,C541466200,4589012.0,0.0,C1815388266,0.0,0.0,1,0
196,CASH_OUT,55339925.0,C680994406,55339925.0,0.0,C221622307,14792948.000000002,70132874.0,1,0
206,CASH_OUT,4795955.0,C951149340,8174627.0,3378672.0,C291241466,58639164.0,63435118.00000001,0,0
547,CASH_OUT,8276407.000000001,C1026137221,8276407.000000001,0.0,C1774300494,9960189.0,18236596.0,1,0
22,CASH_OUT,7777314.0,C598573300,7777314.0,0.0,C2060664104,185340361.0,193117675.0,1,0
182,CASH_OUT,19914235.0,C722829015,3065400.0,0.0,C1315305672,13992822.0,33907058.0,0,0
257,CASH_OUT,7939912.0,C1299245619,2170600.0,0.0,C1743969720,4473635.0,12413548.0,0,0
39,CASH_OUT,31894509.000000004,C1837711158,110800.0,0.0,C237988421,518434259.99999994,531641373.00000006,0,0
179,CASH_OUT,14676945.000000002,C187764695,0.0,0.0,C107078239,97921011.0,112597956.0,0,0
334,CASH_OUT,97214203.0,C129076810,97214203.0,0.0,C948349145,0.0,97214203.0,1,0
288,CASH_OUT,29424828.000000004,C561961481,0.0,0.0,C1318229655,1552515026.0,1581939855.0,0,0
178,TRANSFER,222200827.0,C286391269,222200827.0,0.0,C551483536,0.0,0.0,1,0
635,CASH_OUT,138704831.0,C1387295459,138704831.0,0.0,C1232695275,355164477.0,493869307.0,1,0
380,CASH_OUT,25982039.0,C722639909,25982039.0,0.0,C1903020590,3288878.0,29270917.0,1,0
170,CASH_OUT,14764937.0,C41202461,14764937.0,0.0,C755223579,127692056.0,142456993.0,1,0
160,TRANSFER,54816193.00000001,C814345778,54816193.00000001,0.0,C1464577173,0.0,0.0,1,0
258,CASH_OUT,27654740.000000004,C2034885738,3177400.0,0.0,C1255507424,45106108.0,72760849.0,0,0
355,CASH_OUT,11641626.0,C2136672132,0.0,0.0,C24023844,638074864.0,649716490.0,0,0
40,CASH_OUT,5366807.0,C540669061,15286100.0,9919293.0,C1724990096,888789.0,6255597.0,0,0
564,TRANSFER,124616957.0,C1236436870,124616957.0,0.0,C970108067,0.0,0.0,1,0
404,CASH_OUT,27152296.999999996,C36046,0.0,0.0,C591844846,554522990.0,581675287.0,0,0
141,CASH_OUT,18715550.0,C1524373341,0.0,0.0,C1561087993,61515266.0,70437996.0,0,0
568,TRANSFER,289595499.0,C1706066378,289595499.0,0.0,C1293124691,0.0,0.0,1,0
379,CASH_OUT,3694212.9999999995,C752396851,3694212.9999999995,0.0,C308869355,3156580.0,6850792.999999999,1,0
186,CASH_OUT,19252474.0,C444157603,4058600.0,0.0,C2126349507,23232746.0,42485220.0,0,0
19,CASH_OUT,12210157.0,C149845822,0.0,0.0,C1200316948,0.0,63994019.99999999,1,0
688,CASH_OUT,8942839.0,C856437183,22032603.0,13089764.0,C1861737502,37528297.0,46471136.0,0,0
187,TRANSFER,22449856.0,C2078471288,0.0,0.0,C1023869457,121186009.00000001,143635864.0,0,0
230,CASH_OUT,9931104.0,C138872737,0.0,0.0,C565439848,796167452.0,806098556.0,0,0
179,CASH_OUT,24737497.0,C1843468144,0.0,0.0,C1909237316,276732334.0,301469830.0,0,0
584,TRANSFER,101608100.0,C2094444528,101608100.0,0.0,C1305219704,0.0,0.0,1,0
141,TRANSFER,19643.0,C91628276,0.0,0.0,C1097970747,106707987.00000001,106727630.0,0,0
328,CASH_OUT,12866421.0,C309034356,650200.0,0.0,C1912699382,10223513.0,23089934.0,0,0
332,CASH_OUT,5630376.0,C1509625341,5920700.0,290324.0,C196112646,18516931.0,24147306.0,0,0
155,CASH_OUT,388984.0,C406921031,20090500.0,19701516.0,C905646429,0.0,388984.0,0,0
397,CASH_OUT,16448803.0,C1597263530,0.0,0.0,C1330984891,32726942.0,49175745.0,0,0
69,TRANSFER,214777833.0,C1991870331,214777833.0,0.0,C501280303,0.0,0.0,1,0
386,TRANSFER,1000000000.0,C884104189,1197527177.0,197527177.0,C1648566106,0.0,0.0,1,0
500,CASH_OUT,2183243.0,C1802633720,2183243.0,0.0,C1187210067,3680119.0,5863362.0,1,0
137,CASH_OUT,25277103.0,C1274671196,2094600.0,0.0,C1638262554,3763682.0,29040784.999999996,0,0
208,CASH_OUT,32585864.0,C253369226,6294600.0,0.0,C180810486,8493157.0,41079021.0,0,0
542,TRANSFER,65703260.0,C1972564689,0.0,0.0,C1840680154,131589485.00000001,197292745.0,0,0
227,TRANSFER,18266685.0,C206181066,18266685.0,0.0,C316118193,0.0,0.0,1,0
140,CASH_OUT,1063439.0,C1067328838,3473300.0,2409861.0,C658607435,8313255.0,9376694.0,0,0
250,CASH_OUT,251594.0,C1072439288,0.0,0.0,C1121167287,31889937.0,32141531.0,0,0
10,CASH_OUT,266273459.0,C813115168,266273459.0,0.0,C401825929,1416562.0,293040533.0,1,0
281,CASH_OUT,19419386.0,C155823559,10156300.0,0.0,C1683330613,7812678.999999999,27232065.999999996,0,0
537,CASH_OUT,2648125.0,C208199068,2648125.0,0.0,C1904322081,111994248.0,114642373.0,1,0
742,TRANSFER,181954369.0,C2089752665,181954369.0,0.0,C112833674,0.0,0.0,1,0
156,CASH_OUT,34504448.0,C521898077,1624700.0,0.0,C123699067,0.0,34504448.0,0,0
259,CASH_OUT,6507544.0,C2115585735,0.0,0.0,C663272725,198261610.0,204769153.0,0,0
235,CASH_OUT,14295232.999999998,C678662309,1539800.0,0.0,C412070205,494270913.0,508566146.0,0,0
680,TRANSFER,168569211.0,C1039970092,168569211.0,0.0,C476797859,0.0,0.0,1,0
1,CASH_OUT,2012800.0,C1118430673,2012800.0,0.0,C339924917,626800.0,1214585.0,1,0
479,CASH_OUT,79951733.0,C1299137401,79951733.0,0.0,C466144148,6782414.0,86734147.0,1,0
185,CASH_OUT,24179132.0,C436780987,5591300.0,0.0,C1700121209,4515546.0,28694678.000000004,0,0
253,CASH_OUT,14270231.0,C1686244572,1462131.0,0.0,C1543022323,149692163.0,163962394.0,0,0
388,CASH_OUT,264167443.00000003,C1787722017,264167443.00000003,0.0,C837578141,0.0,264167443.00000003,1,0
88,CASH_OUT,402240876.0,C987446721,402240876.0,0.0,C1981613973,454287950.0,856528826.0,1,0
230,TRANSFER,111220451.0,C444571961,111220451.0,0.0,C1409527805,0.0,0.0,1,0
161,TRANSFER,111746803.0,C1364030118,5138400.0,0.0,C540213613,6735783.0,118482586.00000001,0,0
378,CASH_OUT,4568872.0,C1402547811,2112100.0,0.0,C168283382,25294306.0,29863178.999999996,0,0
306,CASH_OUT,76493.0,C405303055,1035900.0,959407.0,C2055157298,4454310.0,4530803.0,0,0
298,TRANSFER,62130493.00000001,C351291884,0.0,0.0,C605856188,341841990.0,403972483.0,0,0
333,TRANSFER,1720765.0000000002,C1767715756,1720765.0000000002,0.0,C785026451,0.0,0.0,1,0
