type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,516.0992954711759,1503.905083004101,0,150.86412171708162,0,0
TRANSFER,5135.520399132857,18625.097313221235,0,627.9816949974326,0,1
PAYMENT,18128.284961732665,3050.627472547097,0,418.98159278864756,0,0
PAYMENT,14333.814941933962,3005.29538491648,0,869.2665567327808,0,0
PAYMENT,6785.328452240784,3023.1251661905603,0,185.550883149308,0,0
CASH_OUT,8322.541533826474,15357.662430149352,0,575.4039469544412,0,1
PAYMENT,12153.414885151526,3613.3875867238,0,444.76243275385605,0,0
CASH_OUT,4807.701711700891,3784.9695109023364,0,218.56941966876772,0,0
PAYMENT,12329.366262604177,4244.731041781033,0,544.610503539375,0,0
CASH_OUT,2065.2600506616823,21457.591779380327,0,325.07422202254764,0,1
PAYMENT,9963.513025576618,2395.0350699533674,0,469.47050591628505,0,0
TRANSFER,8937.129562871134,19093.891311834184,0,360.89261158047367,0,1
CASH_OUT,6645.325605723804,18163.75407387683,0,975.8302402842178,0,1
CASH_OUT,9859.977582250314,17977.54153672244,0,639.7339720672902,0,1
PAYMENT,18809.578711111903,4514.334579921293,0,581.9697244773672,0,0
CASH_OUT,8771.113701181823,1509.2303820885736,0,449.76906135895507,0,0
CASH_OUT,9198.885350428933,2973.3003549771574,0,899.035876302237,0,0
CASH_OUT,7586.859277564481,18837.912559068474,0,950.4703572760685,0,1
CASH_OUT,3094.8604116444526,2766.065334815997,0,821.4783308482306,0,0
CASH_OUT,9711.935925412736,4534.269129315477,0,984.4120438501907,0,0
PAYMENT,17710.042262214836,3096.5918076075127,0,299.03284909962406,0,0
TRANSFER,5307.803834954723,15446.612163788988,0,378.6033713617661,0,1
TRANSFER,4552.977850945146,19922.16183287467,0,892.58551971812,0,1
PAYMENT,8701.042432941967,3558.766082007912,0,648.1260502362243,0,0
CASH_OUT,2513.1713778468206,1011.9288146204724,0,469.86454723231293,0,0
CASH_OUT,19441.82182067013,668.9854402702052,0,384.40425057975443,0,0
PAYMENT,17081.595302413603,4385.711527082682,0,795.27033258629,0,0
CASH_OUT,7553.65021469634,18241.35173832796,0,979.6806529423731,0,1
TRANSFER,2097.0029087232306,20097.570669008714,0,626.7347879588618,0,1
CASH_OUT,1061.6557362223984,3034.651297215575,0,683.0400743419922,0,0
TRANSFER,4432.679289128111,16408.68603950861,0,662.4493933670489,0,1
PAYMENT,13303.691181164617,2055.7861348684905,0,254.2584810922772,0,0
TRANSFER,1514.1944740899698,23937.741877619446,0,576.8281513630486,0,1
CASH_OUT,19994.85131793604,1598.2880493526307,0,786.9768536909895,0,0
CASH_OUT,2666.680267750589,2608.0755668918896,0,638.4754681264169,0,0
TRANSFER,7194.976860994092,21041.306288565353,0,942.2340617000314,0,1
CASH_OUT,6733.427981532647,16616.37693784592,0,915.2644509993752,0,1
PAYMENT,7105.129991787378,2348.640504543563,0,116.53448908429397,0,0
CASH_OUT,2803.0583898679806,17110.06691707526,0,719.4636985845295,0,1
CASH_OUT,5345.290839955333,18230.71068405751,0,855.0739870066612,0,1
CASH_OUT,8547.59616578251,21547.757512842603,0,305.58326707757817,0,1
CASH_OUT,6038.698420310295,24611.182680216403,0,664.6568997842618,0,1
TRANSFER,9175.937930850385,16044.803167539581,0,748.241131552656,0,1
PAYMENT,19822.024523907832,958.7864731112485,0,464.18052559608935,0,0
CASH_OUT,3316.2891256147063,21935.098370463205,0,135.7400868150225,0,1
CASH_OUT,16876.435243861295,2294.696871158258,0,569.9138440889592,0,0
CASH_OUT,9516.942418999535,3279.7711582780744,0,510.6933314401587,0,0
CASH_OUT,5072.090541958759,2014.075231597455,0,630.2407396544094,0,0
PAYMENT,8181.034437939443,4217.9781909884905,0,304.86928223745315,0,0
CASH_OUT,1283.655245856952,3249.0838497127843,0,440.38610548577014,0,0
PAYMENT,15908.24607934784,945.3588053391807,0,344.24325557162615,0,0
CASH_OUT,10716.221670535226,737.4047667444087,0,511.24496490842404,0,0
CASH_OUT,14130.759355687045,2529.439261917547,0,190.67755956361867,0,0
PAYMENT,9485.010557747737,3699.4457365865733,0,495.1373399390331,0,0
TRANSFER,9642.397226428599,21931.69360253846,0,821.234381917273,0,1
CASH_OUT,3745.6450780200335,3392.4814772823165,0,394.99408525709697,0,0
CASH_OUT,5216.658229574021,4768.943364063458,0,252.78264838642227,0,0
PAYMENT,295.95181773901794,1571.3834576320291,0,838.2491737917891,0,0
TRANSFER,4920.302422114381,19148.46850301595,0,759.4510738719758,0,1
PAYMENT,5721.724659757194,2998.2187840556967,0,757.374638517762,0,0
CASH_OUT,9772.54508386335,1912.0196448757792,0,227.65995785528668,0,0
CASH_OUT,9036.681325343445,19479.436402077034,0,577.425868478013,0,1
CASH_OUT,1135.7121912470159,4479.103282680294,0,876.4076466511532,0,0
CASH_OUT,11264.036044656923,1105.2054792297604,0,388.1675974636498,0,0
CASH_OUT,3901.932187302789,2483.3972454859304,0,626.2811275035742,0,0
CASH_OUT,15283.559432164913,2237.7016336721954,0,958.9572118301269,0,0
CASH_OUT,4051.0028914772133,2726.7280547963906,0,768.0792209803519,0,0
CASH_OUT,2596.2915105653483,4039.173654331577,0,116.25419778396447,0,0
CASH_OUT,5681.218161672583,3789.9634235160297,0,317.96510103439095,0,0
TRANSFER,8145.040255858648,24893.406378396237,0,711.2425111692012,0,1
CASH_OUT,5737.600907154274,501.09320495530727,0,214.24245190675873,0,0
PAYMENT,743.2329799891972,2840.8232107957715,0,610.4158367791357,0,0
CASH_OUT,7534.7526247277765,3566.572756327271,0,157.1821501815267,0,0
PAYMENT,13849.93218873232,2318.6679429967535,0,887.8341369945098,0,0
PAYMENT,12932.635264251563,2182.724211216986,0,955.8472166792509,0,0
TRANSFER,3748.8948947908375,22812.569537828524,0,429.3274918722179,0,1
CASH_OUT,8414.215749284842,16031.46760878361,0,948.7186386811625,0,1
CASH_OUT,10041.019155598866,4414.683030786471,0,213.57558192361296,0,0
PAYMENT,19259.41767881657,1069.9514278123727,0,478.5672131909375,0,0
PAYMENT,1915.908016469057,587.761914247341,0,825.1343132330832,0,0
TRANSFER,2753.1442237953406,23160.335023020685,0,822.3046733364652,0,1
PAYMENT,13221.071031675077,4593.770770703886,0,984.15149906581,0,0
TRANSFER,1362.9271574885563,15947.68471034594,0,106.1093566212308,0,1
TRANSFER,3014.3627745078593,18404.410800994185,0,991.8875525470168,0,1
PAYMENT,18728.89887364868,2840.7210036097804,0,428.3362866770712,0,0
PAYMENT,13934.409548093903,1041.1294395683058,0,307.6608489455069,0,0
CASH_OUT,13578.348790033006,1803.122171018272,0,619.4797717803053,0,0
CASH_OUT,1025.579382975752,24308.981443714292,0,199.82820778732588,0,1
CASH_OUT,5176.235726185823,1071.6510918795427,0,152.6829400720451,0,0
CASH_OUT,16235.479455909192,4914.4383625940745,0,933.8930026758779,0,0
CASH_OUT,7651.28147380995,2779.4749995884627,0,606.5472134931426,0,0
CASH_OUT,14559.428302904193,4679.2821617480095,0,823.874241659965,0,0
TRANSFER,9080.162257528234,18498.954636473987,0,596.1856515965328,0,1
PAYMENT,15253.030785379557,2405.240370803578,0,104.05403288225979,0,0
PAYMENT,15959.255329911352,3156.917463985511,0,187.22559436029536,0,0
PAYMENT,18193.72429158388,957.8953782545708,0,144.23736585223935,0,0
CASH_OUT,7096.076614733647,15244.268829406332,0,470.5729008312189,0,1
PAYMENT,7262.2893206857325,3505.1279899397764,0,136.53638677213607,0,0
PAYMENT,18437.008950708954,4903.276851197105,0,109.60311430554648,0,0
PAYMENT,19922.165672563795,965.2010324088195,0,262.5964290121684,0,0
CASH_OUT,8141.836620059478,15855.995528227682,0,265.11209628297854,0,1
CASH_OUT,791.3249541511515,1939.458095004935,0,636.9921027973812,0,0
PAYMENT,12268.747569112062,3632.141331451012,0,408.22769726767376,0,0
TRANSFER,2203.8462556930194,23857.01913540478,0,684.3059015868671,0,1
CASH_OUT,4802.012110277912,18980.87178236231,0,123.80221233790073,0,1
PAYMENT,600.2805425506522,3753.1880250737163,0,829.3279597834934,0,0
PAYMENT,8881.359301326367,580.8103868756793,0,167.05941563677607,0,0
CASH_OUT,8795.401735565585,4030.4143340820287,0,183.96806992906917,0,0
CASH_OUT,16844.65122312927,3279.6256378486587,0,679.980852666835,0,0
TRANSFER,1182.5228340512274,19794.15798627102,0,562.3334790603,0,1
TRANSFER,1362.9714494636169,17011.365425903772,0,260.76598907886955,0,1
PAYMENT,15893.28504368606,3274.073952029589,0,987.330393073016,0,0
CASH_OUT,12141.5222825193,2280.8517343130948,0,368.80494164879474,0,0
PAYMENT,3520.286680531012,766.5048742847337,0,194.85724134622603,0,0
CASH_OUT,2854.6640194345773,19412.296690917166,0,158.50071005399965,0,1
CASH_OUT,14114.75558259815,3013.8005158978526,0,913.2560828188396,0,0
CASH_OUT,6575.00566436338,23030.756423377446,0,488.62459070732086,0,1
PAYMENT,5763.456311264777,1264.9541585793677,0,401.80441451338925,0,0
CASH_OUT,16449.396066040674,2995.2010144452684,0,261.8180321455678,0,0
PAYMENT,17608.227670821736,702.8998520242546,0,758.0989988859217,0,0
CASH_OUT,12967.76055978535,4235.147076326336,0,144.34628822449432,0,0
CASH_OUT,15275.165144551902,4250.199309942487,0,413.2242668698474,0,0
PAYMENT,1128.5450302315232,1213.412713249656,0,831.4237390382042,0,0
CASH_OUT,1093.1103682542996,21261.740737938948,0,733.522083515297,0,1
PAYMENT,15818.305958607221,3282.5583817045585,0,201.7897654814402,0,0
CASH_OUT,7203.196179658208,21077.098082270044,0,584.3233609397964,0,1
CASH_OUT,3498.129640662674,1520.766960464728,0,617.950916622153,0,0
CASH_OUT,6547.187566730981,3142.097607128904,0,160.01407032672213,0,0
PAYMENT,9881.133094053348,4889.872980594058,0,399.91756649565485,0,0
PAYMENT,19129.294521806376,3950.173570985667,0,972.6011877008668,0,0
PAYMENT,15784.379783900558,3668.469623472366,0,630.7561324688191,0,0
CASH_OUT,16163.498828865808,2151.469701868763,0,385.3008727608735,0,0
PAYMENT,10813.84531923902,2545.172298299105,0,288.35898537710784,0,0
TRANSFER,1598.258171882544,15015.8464446634,0,570.9632166000955,0,1
CASH_OUT,7070.420176319619,2534.8232271204856,0,220.1639962175376,0,0
CASH_OUT,3863.6873151074983,16659.872216038762,0,771.303038558934,0,1
CASH_OUT,5147.485239393373,1526.2781760500895,0,110.37341264768673,0,0
CASH_OUT,3415.0581214719173,21979.717909236137,0,101.42147897012069,0,1
PAYMENT,4061.738025276359,3144.664527536644,0,157.63917147830966,0,0
CASH_OUT,8456.77983842994,1363.2625157045477,0,400.43342053831367,0,0
CASH_OUT,8337.128555246518,1715.2630974570006,0,286.15339955494767,0,0
PAYMENT,5275.248686039594,3144.605574019185,0,335.19555634681166,0,0
CASH_OUT,2437.770387642209,4035.499708750053,0,706.1651081355332,0,0
TRANSFER,7576.156876786988,24180.105100943503,0,920.6852363605068,0,1
CASH_OUT,7701.402904712624,4805.66601765895,0,396.9774057612488,0,0
PAYMENT,15201.888117794888,2897.0855632121707,0,674.8535640242976,0,0
PAYMENT,8791.865669534061,2840.8133145504185,0,365.4380222234779,0,0
TRANSFER,1202.9429937707778,15557.49598470328,0,147.16511781507893,0,1
PAYMENT,14127.731541353589,883.4021490184789,0,685.0832060259382,0,0
PAYMENT,7899.629676789904,2705.019128439546,0,199.36854790905363,0,0
CASH_OUT,14439.669745475683,3945.93494471393,0,182.3346621366824,0,0
CASH_OUT,18691.640652017588,888.9108460125683,0,819.3142847831124,0,0
PAYMENT,18777.706967762057,1336.2442500440416,0,980.1940813644112,0,0
PAYMENT,2872.0041192013064,600.2260478025074,0,882.2094528529311,0,0
PAYMENT,5684.648039542664,4875.033691473609,0,238.02834467417108,0,0
PAYMENT,2415.334152162335,2120.729689462062,0,971.3871349330296,0,0
PAYMENT,13068.427918080697,3706.7063328427694,0,719.2274670567832,0,0
CASH_OUT,8337.957199832677,2675.264300069569,0,337.15643816877116,0,0
PAYMENT,9101.23720492249,2409.750581326297,0,241.0866528393652,0,0
CASH_OUT,9802.87390759465,3639.408722508762,0,576.9057668985471,0,0
PAYMENT,12739.624078392308,4592.999427967411,0,116.22880884270701,0,0
PAYMENT,11581.649478320584,1184.7857084686307,0,258.9787268834226,0,0
TRANSFER,5236.861531488426,23781.151969857012,0,627.2669101898515,0,1
CASH_OUT,17200.72311250266,3176.747212493768,0,401.7961067130419,0,0
PAYMENT,7535.640897822385,2246.546555458237,0,186.12110445220105,0,0
PAYMENT,7213.645945484656,796.5230819536384,0,250.35010252190713,0,0
CASH_OUT,1435.1652793345866,3171.676023281456,0,794.8286073751193,0,0
PAYMENT,8445.817847241751,4844.348147158752,0,715.4587275808253,0,0
PAYMENT,10886.46356743432,4635.67224662902,0,909.9185890192045,0,0
PAYMENT,19057.578402937143,2497.9469645391364,0,257.2377328439071,0,0
CASH_OUT,8749.566428317474,15698.619206846617,0,709.8500638896347,0,1
TRANSFER,3645.6523876926844,17158.042510596933,0,242.7734679846388,0,1
CASH_OUT,4508.390322857104,2585.9652766651484,0,523.2916431434858,0,0
PAYMENT,15971.09533183453,2920.637868481594,0,378.71376248165626,0,0
CASH_OUT,4626.010279450437,24072.431672770785,0,766.2817277595562,0,1
PAYMENT,1419.1747301863497,2150.6264831300255,0,462.4404846865302,0,0
TRANSFER,7427.378317529566,23612.32227260386,0,239.21636336637505,0,1
CASH_OUT,12649.660191540044,857.8387098342444,0,539.2344018535749,0,0
TRANSFER,4763.184398142605,24110.156999792198,0,993.8473650401306,0,1
CASH_OUT,4550.361682127548,24811.311957115508,0,783.1252432460825,0,1
CASH_OUT,3305.8904628028026,4982.057525220117,0,261.99965494961816,0,0
PAYMENT,12764.932000681696,4253.502124698463,0,819.7864685157158,0,0
CASH_OUT,5740.876870355176,3590.40074126859,0,706.7976692026572,0,0
TRANSFER,5882.930760705814,24784.443921535698,0,829.016000241637,0,1
PAYMENT,9194.776648633248,3229.3050139544853,0,643.8335643882326,0,0
PAYMENT,8420.80059112153,2959.8154067446076,0,598.1412431789416,0,0
CASH_OUT,8858.40334260023,910.1180259036826,0,746.743366621176,0,0
TRANSFER,7911.700820288246,24607.28088228243,0,549.5942460408244,0,1
TRANSFER,5040.205503335112,20371.693216040287,0,283.1819702336244,0,1
TRANSFER,5366.187169429013,24737.80500978929,0,107.37848901786597,0,1
PAYMENT,11127.977460058903,3014.783919295999,0,736.3280523905959,0,0
TRANSFER,1229.2542256159643,15636.089961765007,0,298.97098632409774,0,1
PAYMENT,4362.107429517779,770.329257597421,0,392.9530043135219,0,0
CASH_OUT,2335.6152683759383,18988.414119469708,0,913.9612928652572,0,1
PAYMENT,3606.268682668526,3227.974889993447,0,403.22972176907103,0,0
CASH_OUT,13005.687833801636,1892.4461193626746,0,645.5820282492988,0,0
CASH_OUT,13199.84729018053,1687.127337258609,0,110.86294177055615,0,0
PAYMENT,7586.408124574444,784.222376738627,0,922.1598701481171,0,0
PAYMENT,18565.22253425434,4227.701655207408,0,390.68086002742723,0,0
CASH_OUT,7733.864065556148,24059.736635092602,0,877.1918785042858,0,1
PAYMENT,14499.25593875562,4126.865579019292,0,360.5480786077477,0,0
PAYMENT,14880.157794009707,4309.525264825784,0,157.47973600692148,0,0
CASH_OUT,8950.147309198936,19957.170100782754,0,381.92566643993973,0,1
PAYMENT,14560.74233823843,4741.7121521813615,0,848.9720370768018,0,0
PAYMENT,4373.415597926312,2101.8577587450645,0,355.69373430468966,0,0
CASH_OUT,8257.625373219169,20102.47099803146,0,979.6825375204794,0,1
CASH_OUT,4519.830197333985,15799.824827967548,0,180.84317731487562,0,1
CASH_OUT,3290.3773802019946,1769.7001281626267,0,309.9265221397528,0,0
CASH_OUT,10144.315560068999,1172.9719335062505,0,193.4554474998348,0,0
TRANSFER,7370.926257128817,22479.23651311417,0,277.2401386967832,0,1
CASH_OUT,19160.92255852521,4345.778584183259,0,307.4453536163688,0,0
PAYMENT,8411.016216787184,3814.933438511546,0,202.20808687978388,0,0
PAYMENT,17982.914673191954,1239.7670794778637,0,823.6983214550185,0,0
PAYMENT,5294.4704393396405,2921.303978306702,0,916.8547476027045,0,0
PAYMENT,11169.104241112878,2351.3491929220945,0,952.9595236056748,0,0
CASH_OUT,1999.5697295348923,17785.679532056594,0,794.4299780210325,0,1
CASH_OUT,17171.994786400173,1889.8740465640844,0,692.969863804158,0,0
CASH_OUT,420.55354913180577,1026.7028271784675,0,266.43341689553574,0,0
CASH_OUT,9062.308912587208,15577.881970198641,0,226.58800531030005,0,1
CASH_OUT,6537.406456698607,604.1604736175376,0,550.3002901084201,0,0
CASH_OUT,9584.747080579755,3936.268845327455,0,332.4379220984472,0,0
CASH_OUT,11088.000456723148,3887.676617399644,0,353.7994174164745,0,0
TRANSFER,1364.5825564718966,16229.11182542245,0,282.76353362805594,0,1
PAYMENT,826.75554968934,3291.298936648632,0,364.8643965898667,0,0
TRANSFER,4215.177713531226,20770.53341713544,0,408.0390335107716,0,1
CASH_OUT,3713.395738189235,24680.20961227628,0,732.652793755216,0,1
CASH_OUT,6852.672766661569,18290.05729662233,0,452.308843715024,0,1
CASH_OUT,1554.0100983999935,21554.15696802855,0,107.43876815127255,0,1
PAYMENT,933.4198373916327,2763.8074518441267,0,625.8023099485463,0,0
PAYMENT,7110.816852097523,1845.2647763590114,0,603.842309994511,0,0
CASH_OUT,1171.3906834686263,22324.546291337298,0,939.8018990517877,0,1
PAYMENT,13087.006694772335,775.8445750215062,0,573.0214366560176,0,0
PAYMENT,13827.439319442363,2668.2676410931617,0,211.91078569816966,0,0
TRANSFER,6471.619324152483,16047.6253645144,0,508.8050414261823,0,1
CASH_OUT,8749.079391772122,21156.243966831265,0,111.48083173668749,0,1
PAYMENT,4096.492128480925,2534.1969946091076,0,722.6621919513714,0,0
PAYMENT,2766.099848320646,3521.8031327646686,0,103.92362196092239,0,0
PAYMENT,3161.135897697478,4070.464618493127,0,923.4369429663543,0,0
CASH_OUT,6266.094948344123,19429.140980419637,0,130.75803013697868,0,1
CASH_OUT,7188.605213351998,532.7276346230418,0,154.82100418437437,0,0
CASH_OUT,2083.31204932784,1726.102328148932,0,848.6067701666434,0,0
CASH_OUT,6034.078069724417,3193.539575712395,0,552.5587557991781,0,0
TRANSFER,1675.8428122478258,24433.572987098814,0,428.57530595596063,0,1
PAYMENT,508.1809001654511,2136.0116990673396,0,578.3373345740544,0,0
PAYMENT,12611.555601809085,2991.7770412926257,0,987.7726166346,0,0
CASH_OUT,654.2105738968395,4122.566960531316,0,117.57031362819471,0,0
PAYMENT,10330.205842823536,4231.31800977463,0,499.40522135410214,0,0
CASH_OUT,17255.871061684455,4276.365542921923,0,687.6934583875459,0,0
PAYMENT,11927.201505139255,3171.2474500088647,0,247.76646765072286,0,0
CASH_OUT,1974.6042083462514,19208.772497432063,0,754.3940041526562,0,1
CASH_OUT,6485.00767594551,21435.521229874175,0,179.20542476030704,0,1
CASH_OUT,7392.492722988508,3901.0605929838603,0,967.9450769056339,0,0
CASH_OUT,9363.34877678103,18034.532164496064,0,877.5422267139593,0,1
PAYMENT,19742.93904371881,3005.962655665846,0,350.2438735000053,0,0
PAYMENT,205.95139236417873,3041.6862329887826,0,405.2830881447262,0,0
CASH_OUT,11283.428698364947,1464.1494545443297,0,406.7947139431214,0,0
PAYMENT,10438.086909823125,2527.4144258018423,0,110.4804095527866,0,0
PAYMENT,16092.3394283585,2892.2033705805206,0,268.1027264461336,0,0
PAYMENT,2417.2659292857575,3184.1355989477856,0,347.48127277627617,0,0
CASH_OUT,2514.0775888331477,21938.453862722665,0,680.8588068812364,0,1
CASH_OUT,6723.085385724272,3896.926380088523,0,683.8255382797319,0,0
PAYMENT,12276.891286869752,2180.838489042835,0,731.752480107826,0,0
CASH_OUT,16377.896944436387,3144.625112890905,0,326.9637836373425,0,0
TRANSFER,6028.564991720851,21249.42275107395,0,186.929814245079,0,1
PAYMENT,19556.48497522745,985.6604973424724,0,938.7497256889349,0,0
